Year,Term,YearTerm,Subject,Number,Title
2019,Spring,2019-sp,GWS,382,"Black Women & Popular Culture"
2019,Spring,2019-sp,GWS,383,"Hist of Blk Women's Activism"
2019,Spring,2019-sp,GWS,385,"Transnational Sexualities"
2019,Spring,2019-sp,GWS,387,"History of Sexuality in U.S."
2019,Spring,2019-sp,GWS,390,"Individual Study"
2019,Spring,2019-sp,GWS,392,"Chicanas&Latinas: Self&Society"
2019,Spring,2019-sp,GWS,395,"Intermediate Topics GWS"
2019,Spring,2019-sp,GWS,397,"Sexuality in Modern Europe"
2019,Spring,2019-sp,GWS,399,"GWS Internship"
2019,Spring,2019-sp,GWS,403,"Women in Muslim Societies"
2019,Spring,2019-sp,GWS,409,"Women's Health"
2019,Spring,2019-sp,GWS,415,"Africana Feminisms"
2019,Spring,2019-sp,GWS,417,"Leading Post-Perform Dialog"
2019,Spring,2019-sp,GWS,418,"Devising Social Issues Theatre"
2019,Spring,2019-sp,GWS,421,"Sex Role Theory in Counseling"
2019,Spring,2019-sp,GWS,424,"Gender & Race in Contemp Arch"
2019,Spring,2019-sp,GWS,432,"Gender and Language"
2019,Spring,2019-sp,GWS,435,"Commodifying Difference"
2019,Spring,2019-sp,GWS,442,"Body, Culture & Society"
2019,Spring,2019-sp,GWS,445,"Latina Literature"
2019,Spring,2019-sp,GWS,450,"Topics in Bodies and Genders"
2019,Spring,2019-sp,GWS,454,"Social Work with Women"
2019,Spring,2019-sp,GWS,459,"Gender, Sex, & Postcoloniality"
2019,Spring,2019-sp,GWS,462,"Hip Hop Feminism"
2019,Spring,2019-sp,GWS,464,"Theories & Theologies of Liberation"
2019,Spring,2019-sp,GWS,465,"Race, Sex, and Deviance"
2019,Spring,2019-sp,GWS,467,"Locating Queer Culture"
2019,Spring,2019-sp,GWS,470,"Transgender Studies"
2019,Spring,2019-sp,GWS,475,"Queering Legal Cultures"
2019,Spring,2019-sp,GWS,478,"Sex, Power and Politics"
2019,Spring,2019-sp,GWS,490,"Individual Study"
2019,Spring,2019-sp,GWS,495,"Advanced Topics GWS"
2019,Spring,2019-sp,GWS,498,"Senior Seminar"
2019,Spring,2019-sp,GWS,501,"Prob in Comp Women's Hist"
2019,Spring,2019-sp,GWS,508,"Feminism, Gender and Sexuality"
2019,Spring,2019-sp,GWS,512,"Gender Relations & Intl Dev"
2019,Spring,2019-sp,GWS,540,"Intersectional Pedagogies"
2019,Spring,2019-sp,GWS,545,"Sexualities and Education"
2019,Spring,2019-sp,GWS,550,"Feminist Theories & Methods"
2019,Spring,2019-sp,GWS,560,"Feminist Media Studies"
2019,Spring,2019-sp,GWS,561,"Race and Cultural Critique"
2019,Spring,2019-sp,GWS,575,"Transnational Feminisms"
2019,Spring,2019-sp,GWS,576,"Children and Youth Literature"
2019,Spring,2019-sp,GWS,580,"Queer Theories & Methods"
2019,Spring,2019-sp,GWS,581,"Topics in Queer Studies"
2019,Spring,2019-sp,GWS,590,"Topics in GWS"
2019,Spring,2019-sp,HDFS,101,"Issues & Careers in HDFS"
2019,Spring,2019-sp,HDFS,105,"Intro to Human Development"
2019,Spring,2019-sp,HDFS,120,"Intro to Family Studies"
2019,Spring,2019-sp,HDFS,140,"Intro Gender & Women's Studies"
2019,Spring,2019-sp,HDFS,143,"Biology of Human Behavior"
2019,Spring,2019-sp,HDFS,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,HDFS,206,"Early Childhood Curriculum Dev"
2019,Spring,2019-sp,HDFS,208,"Child Fam with Special Needs"
2019,Spring,2019-sp,HDFS,220,"Families in Global Perspective"
2019,Spring,2019-sp,HDFS,221,"Asian Families in America"
2019,Spring,2019-sp,HDFS,225,"Close Relationships"
2019,Spring,2019-sp,HDFS,259,"Motor Development and Control"
2019,Spring,2019-sp,HDFS,261,"Self-Help Group Dev & Process"
2019,Spring,2019-sp,HDFS,262,"Motor Develop, Growth & Form"
2019,Spring,2019-sp,HDFS,263,"Diversity in Recreation, Sport, and Tourism"
2019,Spring,2019-sp,HDFS,290,"Intro to Research Methods"
2019,Spring,2019-sp,HDFS,291,"HDFS Career Planning & Preparation"
2019,Spring,2019-sp,HDFS,293,"Off-Campus Internship"
2019,Spring,2019-sp,HDFS,294,"Research Internship"
2019,Spring,2019-sp,HDFS,295,"Independent Study or Research"
2019,Spring,2019-sp,HDFS,301,"Infancy & Early Childhood"
2019,Spring,2019-sp,HDFS,305,"Middle Childhood"
2019,Spring,2019-sp,HDFS,310,"Adult Development"
2019,Spring,2019-sp,HDFS,314,"Introduction to Aging"
2019,Spring,2019-sp,HDFS,322,"US Latina and Latino Families"
2019,Spring,2019-sp,HDFS,324,"African Amer Families in Film"
2019,Spring,2019-sp,HDFS,340,"Gender, Relationshps & Society"
2019,Spring,2019-sp,HDFS,341,"Asian American Youth"
2019,Spring,2019-sp,HDFS,361,"Creative Dance for Children"
2019,Spring,2019-sp,HDFS,379,"HDFS Study Abroad Experience"
2019,Spring,2019-sp,HDFS,396,"Honors Research or Thesis"
2019,Spring,2019-sp,HDFS,398,"Undergraduate Seminar"
2019,Spring,2019-sp,HDFS,401,"Socialization and Development"
2019,Spring,2019-sp,HDFS,404,"Gerontology"
2019,Spring,2019-sp,HDFS,405,"Adolescent Development"
2019,Spring,2019-sp,HDFS,406,"Child Dev Class Supervision"
2019,Spring,2019-sp,HDFS,408,"Hospitalized Children"
2019,Spring,2019-sp,HDFS,420,"Inequality, Public Policy, and U.S. Families"
2019,Spring,2019-sp,HDFS,424,"Racial and Ethnic Families"
2019,Spring,2019-sp,HDFS,425,"Family Stress and Change"
2019,Spring,2019-sp,HDFS,426,"Family Conflict Management"
2019,Spring,2019-sp,HDFS,427,"Family Adaptation & Resilience"
2019,Spring,2019-sp,HDFS,444,"LGBT Indiv, Fam & Community"
2019,Spring,2019-sp,HDFS,450,"Practicum in HDFS"
2019,Spring,2019-sp,HDFS,459,"Physical Activity & Aging"
2019,Spring,2019-sp,HDFS,461,"Family Life Education"
2019,Spring,2019-sp,HDFS,494,"Applied Research Methods"
2019,Spring,2019-sp,HDFS,499,"Seminar"
2019,Spring,2019-sp,HDFS,500,"Professional Development"
2019,Spring,2019-sp,HDFS,501,"Human Development Theories"
2019,Spring,2019-sp,HDFS,503,"Social-Emotional Development"
2019,Spring,2019-sp,HDFS,505,"Advanced Adolescence"
2019,Spring,2019-sp,HDFS,521,"Family Theories"
2019,Spring,2019-sp,HDFS,523,"Ethnic Families"
2019,Spring,2019-sp,HDFS,525,"Family Interaction"
2019,Spring,2019-sp,HDFS,526,"Intimate Partner Violence"
2019,Spring,2019-sp,HDFS,527,"Family Resiliency"
2019,Spring,2019-sp,HDFS,528,"Parenting"
2019,Spring,2019-sp,HDFS,529,"Youth and Family Acculturation"
2019,Spring,2019-sp,HDFS,533,"Community In American Society"
2019,Spring,2019-sp,HDFS,534,"Neighborhoods and Human Dev"
2019,Spring,2019-sp,HDFS,539,"Youth, Culture and Society"
2019,Spring,2019-sp,HDFS,540,"Gender & Sexuality"
2019,Spring,2019-sp,HDFS,541,"Inequalities In A Diverse Society"
2019,Spring,2019-sp,HDFS,543,"Ethnography Urban Communities"
2019,Spring,2019-sp,HDFS,550,"Advanced Practicum in HDFS"
2019,Spring,2019-sp,HDFS,551,"Childhood Obesity I"
2019,Spring,2019-sp,HDFS,552,"Childhood Obesity II"
2019,Spring,2019-sp,HDFS,561,"Child and Family Program Dev"
2019,Spring,2019-sp,HDFS,562,"Child & Family Program Eval"
2019,Spring,2019-sp,HDFS,590,"Advanced Research Methods"
2019,Spring,2019-sp,HDFS,591,"Qualitative Methods"
2019,Spring,2019-sp,HDFS,592,"Advanced Statistical Analysis"
2019,Spring,2019-sp,HDFS,594,"Intermed Statistical Analysis"
2019,Spring,2019-sp,HDFS,595,"Seminar"
2019,Spring,2019-sp,HDFS,596,"Advanced Studies in HDFS"
2019,Spring,2019-sp,HDFS,597,"Advanced Statistical Analysis"
2019,Spring,2019-sp,HDFS,598,"Special Problems in HDFS"
2019,Spring,2019-sp,HDFS,599,"Thesis Research"
2019,Spring,2019-sp,HEBR,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,HEBR,201,"Elementary Modern Hebrew I"
2019,Spring,2019-sp,HEBR,202,"Elementary Modern Hebrew II"
2019,Spring,2019-sp,HEBR,205,"Intensive Biblical Hebrew"
2019,Spring,2019-sp,HEBR,403,"Intermediate Modern Hebrew I"
2019,Spring,2019-sp,HEBR,404,"Intermediate Modern Hebrew II"
2019,Spring,2019-sp,HEBR,405,"Advanced Modern Hebrew I"
2019,Spring,2019-sp,HEBR,406,"Advanced Modern Hebrew II"
2019,Spring,2019-sp,HEBR,407,"Topics Hebrew Lang & Lit I"
2019,Spring,2019-sp,HEBR,408,"Topics Hebrew Lang & Lit II"
2019,Spring,2019-sp,HEBR,414,"Advanced Biblical Hebrew"
2019,Spring,2019-sp,HIST,100,"Global History"
2019,Spring,2019-sp,HIST,101,"History Now!"
2019,Spring,2019-sp,HIST,104,"Black Music"
2019,Spring,2019-sp,HIST,105,"Latin America to Independence"
2019,Spring,2019-sp,HIST,106,"Modern Latin America"
2019,Spring,2019-sp,HIST,110,"History of Africa"
2019,Spring,2019-sp,HIST,120,"East Asian Civilizations"
2019,Spring,2019-sp,HIST,130,"History of South Asia"
2019,Spring,2019-sp,HIST,135,"History of Islamic Middle East"
2019,Spring,2019-sp,HIST,140,"Western Civ to 1660-ACP"
2019,Spring,2019-sp,HIST,141,"Western Civ to 1660"
2019,Spring,2019-sp,HIST,142,"Western Civ Since 1660"
2019,Spring,2019-sp,HIST,143,"Western Civ Since 1660-ACP"
2019,Spring,2019-sp,HIST,164,"The Automobile"
2019,Spring,2019-sp,HIST,168,"A History of Judaism"
2019,Spring,2019-sp,HIST,170,"US Hist to 1877-ACP"
2019,Spring,2019-sp,HIST,171,"US Hist to 1877"
2019,Spring,2019-sp,HIST,172,"US Hist Since 1877"
2019,Spring,2019-sp,HIST,173,"US Hist Since 1877-ACP"
2019,Spring,2019-sp,HIST,174,"Black America, 1619-Present"
2019,Spring,2019-sp,HIST,191,"Freshman Honors Tutorial"
2019,Spring,2019-sp,HIST,198,"Freshman Seminar"
2019,Spring,2019-sp,HIST,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,HIST,200,"Intro Hist Interpretation"
2019,Spring,2019-sp,HIST,202,"American Environmental History"
2019,Spring,2019-sp,HIST,203,"Reacting to the Past"
2019,Spring,2019-sp,HIST,205,"LatAm Hist: Primary Accounts"
2019,Spring,2019-sp,HIST,207,"Publishing the Past"
2019,Spring,2019-sp,HIST,211,"History of Southern Africa"
2019,Spring,2019-sp,HIST,212,"History of Eastern Africa"
2019,Spring,2019-sp,HIST,213,"African Muslim Cultures"
2019,Spring,2019-sp,HIST,219,"History of the Prison"
2019,Spring,2019-sp,HIST,220,"Traditional China"
2019,Spring,2019-sp,HIST,221,"Modern China"
2019,Spring,2019-sp,HIST,222,"Chinese Thought and Culture"
2019,Spring,2019-sp,HIST,225,"Southeast Asian Civilizations"
2019,Spring,2019-sp,HIST,226,"Premodern Japanese History"
2019,Spring,2019-sp,HIST,227,"Modern Japanese History"
2019,Spring,2019-sp,HIST,240,"Ancient Greek Civilization"
2019,Spring,2019-sp,HIST,241,"History of Ancient Rome"
2019,Spring,2019-sp,HIST,245,"Wives, Workers and Witches in Pre-Modern Europe"
2019,Spring,2019-sp,HIST,247,"Medieval Europe"
2019,Spring,2019-sp,HIST,251,"Warfare Milit Insts & Soc"
2019,Spring,2019-sp,HIST,252,"The Holocaust"
2019,Spring,2019-sp,HIST,253,"Enlightenment to Existentialsm"
2019,Spring,2019-sp,HIST,254,"Vikings to Volvos: Scandinavia"
2019,Spring,2019-sp,HIST,255,"British Isles to 1688"
2019,Spring,2019-sp,HIST,256,"Britain and World Since 1688"
2019,Spring,2019-sp,HIST,257,"Terrorism, Past and Present"
2019,Spring,2019-sp,HIST,258,"20thC World to Midcentury"
2019,Spring,2019-sp,HIST,259,"20thC World from Midcentury"
2019,Spring,2019-sp,HIST,260,"History of Russia"
2019,Spring,2019-sp,HIST,261,"Intro Russian-Jewish Culture"
2019,Spring,2019-sp,HIST,263,"US History of Medicine"
2019,Spring,2019-sp,HIST,264,"Technology in Western Society"
2019,Spring,2019-sp,HIST,265,"Science in Western Civ"
2019,Spring,2019-sp,HIST,268,"The Darwinian Revolution"
2019,Spring,2019-sp,HIST,269,"Jewish History Since 1700"
2019,Spring,2019-sp,HIST,270,"United States History to 1815"
2019,Spring,2019-sp,HIST,271,"Nineteenth Century America"
2019,Spring,2019-sp,HIST,272,"Twentieth Century America"
2019,Spring,2019-sp,HIST,273,"Illinois History"
2019,Spring,2019-sp,HIST,274,"US & World Since 1917"
2019,Spring,2019-sp,HIST,275,"Afro-American History to 1877"
2019,Spring,2019-sp,HIST,276,"Afro-American Hist Since 1877"
2019,Spring,2019-sp,HIST,277,"Encounters in Native America"
2019,Spring,2019-sp,HIST,278,"Native American History"
2019,Spring,2019-sp,HIST,279,"Mexican-American History"
2019,Spring,2019-sp,HIST,280,"Caribbean Latina/o Migration"
2019,Spring,2019-sp,HIST,281,"Constructing Race in America"
2019,Spring,2019-sp,HIST,283,"Asian American History"
2019,Spring,2019-sp,HIST,284,"Af Am Urban Hist Since 1917"
2019,Spring,2019-sp,HIST,285,"US Gender History to 1877"
2019,Spring,2019-sp,HIST,286,"US Gender History Since 1877"
2019,Spring,2019-sp,HIST,287,"African-American Women"
2019,Spring,2019-sp,HIST,288,"American Indians of Illinois"
2019,Spring,2019-sp,HIST,289,"History of Religion in America"
2019,Spring,2019-sp,HIST,290,"Religion, Violence & America"
2019,Spring,2019-sp,HIST,291,"History of the Bible"
2019,Spring,2019-sp,HIST,292,"Latina/o Social Movements"
2019,Spring,2019-sp,HIST,293,"The President and the People"
2019,Spring,2019-sp,HIST,295,"Honors Colloquium"
2019,Spring,2019-sp,HIST,300,"Topics in Film and History"
2019,Spring,2019-sp,HIST,305,"Andean Countries of S America"
2019,Spring,2019-sp,HIST,306,"History of Central America"
2019,Spring,2019-sp,HIST,307,"History of Mexico from 1519"
2019,Spring,2019-sp,HIST,310,"Global Capitalism in History"
2019,Spring,2019-sp,HIST,311,"Global History of Intelligence"
2019,Spring,2019-sp,HIST,312,"Immigrant America"
2019,Spring,2019-sp,HIST,313,"Cultural Histories of the University of Illinois"
2019,Spring,2019-sp,HIST,314,"Material Culture"
2019,Spring,2019-sp,HIST,315,"Discovery, Tourism and Travel"
2019,Spring,2019-sp,HIST,325,"History of Korea"
2019,Spring,2019-sp,HIST,334,"Modern Palestinian History"
2019,Spring,2019-sp,HIST,335,"Middle East 1566-1914"
2019,Spring,2019-sp,HIST,337,"Middle East Since World War I"
2019,Spring,2019-sp,HIST,338,"Egypt Since World War I"
2019,Spring,2019-sp,HIST,339,"The Early Russian Empire"
2019,Spring,2019-sp,HIST,342,"Cultural Hist of Technoscience"
2019,Spring,2019-sp,HIST,343,"Technology & Sport"
2019,Spring,2019-sp,HIST,345,"Medieval Civilization"
2019,Spring,2019-sp,HIST,346,"The Age of the Renaissance"
2019,Spring,2019-sp,HIST,347,"Protestant & Catholic Refs"
2019,Spring,2019-sp,HIST,348,"Early Euro Absolut & Expansion"
2019,Spring,2019-sp,HIST,349,"Age of Revolution, 1775-1815"
2019,Spring,2019-sp,HIST,350,"19thC Romanticism & Politics"
2019,Spring,2019-sp,HIST,352,"Europe in the World"
2019,Spring,2019-sp,HIST,353,"European History 1918 to 1939"
2019,Spring,2019-sp,HIST,354,"Twentieth Century Europe"
2019,Spring,2019-sp,HIST,355,"Soviet Jewish History"
2019,Spring,2019-sp,HIST,357,"Modern France"
2019,Spring,2019-sp,HIST,360,"European Culture in a Global Context"
2019,Spring,2019-sp,HIST,361,"Euro Thght & Soc Since 1789"
2019,Spring,2019-sp,HIST,362,"Spain and Portugal to 1808"
2019,Spring,2019-sp,HIST,365,"Fict & Historical Imagination"
2019,Spring,2019-sp,HIST,367,"History of Western Medicine"
2019,Spring,2019-sp,HIST,369,"Spain and Portugal from 1808"
2019,Spring,2019-sp,HIST,370,"Colonial America"
2019,Spring,2019-sp,HIST,371,"The American Revolution"
2019,Spring,2019-sp,HIST,372,"America's Republic, 1780-1880"
2019,Spring,2019-sp,HIST,373,"Origins of the Civil War"
2019,Spring,2019-sp,HIST,374,"Civil War and Reconstruction"
2019,Spring,2019-sp,HIST,375,"Soc History Indus Am to 1918"
2019,Spring,2019-sp,HIST,376,"Soc History Indus Am from 1918"
2019,Spring,2019-sp,HIST,377,"United States since 1932"
2019,Spring,2019-sp,HIST,379,"Latina/os and the City"
2019,Spring,2019-sp,HIST,380,"US in an Age of Empire"
2019,Spring,2019-sp,HIST,381,"Urban History"
2019,Spring,2019-sp,HIST,382,"Race and Migration in Chicago"
2019,Spring,2019-sp,HIST,383,"Hist of Blk Women's Activism"
2019,Spring,2019-sp,HIST,384,"Class Politics & Blk Community"
2019,Spring,2019-sp,HIST,385,"Transnational Sexualities"
2019,Spring,2019-sp,HIST,386,"Public History"
2019,Spring,2019-sp,HIST,387,"History of Sexuality in U.S."
2019,Spring,2019-sp,HIST,389,"Race and Revolutions"
2019,Spring,2019-sp,HIST,390,"Sport and Society"
2019,Spring,2019-sp,HIST,391,"Oral History Methods"
2019,Spring,2019-sp,HIST,392,"The 1960s in the U.S."
2019,Spring,2019-sp,HIST,393,"The World of Jewish Sepharad"
2019,Spring,2019-sp,HIST,394,"Hidden Political Figures"
2019,Spring,2019-sp,HIST,395,"Topics in Law and Society"
2019,Spring,2019-sp,HIST,396,"Special Topics"
2019,Spring,2019-sp,HIST,397,"Sexuality in Modern Europe"
2019,Spring,2019-sp,HIST,398,"Internship in Public History"
2019,Spring,2019-sp,HIST,399,"Independent Study"
2019,Spring,2019-sp,HIST,400,"War, Soc, Politics, & Culture"
2019,Spring,2019-sp,HIST,401,"History of Terrorism"
2019,Spring,2019-sp,HIST,405,"History of Brazil from 1808"
2019,Spring,2019-sp,HIST,407,"Slavery & Race in Latin Am"
2019,Spring,2019-sp,HIST,410,"Decolonization in Africa"
2019,Spring,2019-sp,HIST,411,"20thC Africa Intellectual Hist"
2019,Spring,2019-sp,HIST,412,"Southern Africa Race & Power"
2019,Spring,2019-sp,HIST,420,"China Under the Qing Dynasty"
2019,Spring,2019-sp,HIST,422,"Soc-Econ Hist Modern China"
2019,Spring,2019-sp,HIST,425,"Classical Chinese Thought"
2019,Spring,2019-sp,HIST,426,"Early Modern Japan"
2019,Spring,2019-sp,HIST,427,"Twentieth-Century Japan"
2019,Spring,2019-sp,HIST,430,"India from Colony to Nation"
2019,Spring,2019-sp,HIST,432,"History of Early Judaism"
2019,Spring,2019-sp,HIST,433,"History of Jews in Diaspora"
2019,Spring,2019-sp,HIST,434,"Women in Muslim Societies"
2019,Spring,2019-sp,HIST,436,"Jewish Life-Writing"
2019,Spring,2019-sp,HIST,439,"The Ottoman Empire"
2019,Spring,2019-sp,HIST,440,"Roman Republic to 44 B C"
2019,Spring,2019-sp,HIST,441,"The Roman Empire"
2019,Spring,2019-sp,HIST,442,"Roman Law and Legal Trad"
2019,Spring,2019-sp,HIST,443,"Byzantine Empire AD 284-717"
2019,Spring,2019-sp,HIST,444,"European Education to 1600"
2019,Spring,2019-sp,HIST,445,"Medieval England"
2019,Spring,2019-sp,HIST,446,"Early Modern British Isles"
2019,Spring,2019-sp,HIST,448,"Modern Britain"
2019,Spring,2019-sp,HIST,449,"British Imperialism"
2019,Spring,2019-sp,HIST,450,"European Working Class History"
2019,Spring,2019-sp,HIST,456,"Twentieth-Century Germany"
2019,Spring,2019-sp,HIST,457,"European Education since 1600"
2019,Spring,2019-sp,HIST,458,"Christians and Jews 1099-1789"
2019,Spring,2019-sp,HIST,459,"Postcolonial/Queer"
2019,Spring,2019-sp,HIST,461,"Russia- Peter the Great to Rev"
2019,Spring,2019-sp,HIST,462,"Soviet Union Since 1917"
2019,Spring,2019-sp,HIST,463,"The Modern Balkans through Literature and Film"
2019,Spring,2019-sp,HIST,466,"The Balkans"
2019,Spring,2019-sp,HIST,467,"Eastern Europe"
2019,Spring,2019-sp,HIST,468,"Locating Queer Culture"
2019,Spring,2019-sp,HIST,470,"Plantation Soc in Americas"
2019,Spring,2019-sp,HIST,473,"Crises of Political Tolerance"
2019,Spring,2019-sp,HIST,475,"Formation of US Public Health"
2019,Spring,2019-sp,HIST,476,"History of the American West"
2019,Spring,2019-sp,HIST,478,"Black Freed Move, 1955-Present"
2019,Spring,2019-sp,HIST,479,"19thC US Intel & Cultr Hist"
2019,Spring,2019-sp,HIST,480,"US Work Class Hist Since 1780"
2019,Spring,2019-sp,HIST,481,"20th Century US Culture Wars"
2019,Spring,2019-sp,HIST,482,"Slavery in the United States"
2019,Spring,2019-sp,HIST,483,"Race, Science, and Medicine"
2019,Spring,2019-sp,HIST,486,"Revivalism and Evangelicalism"
2019,Spring,2019-sp,HIST,487,"Great Books in History"
2019,Spring,2019-sp,HIST,488,"The American Political Divide"
2019,Spring,2019-sp,HIST,490,"Honors Independent Study"
2019,Spring,2019-sp,HIST,491,"Directed Research in Digital History"
2019,Spring,2019-sp,HIST,492,"Historiography and Methodology"
2019,Spring,2019-sp,HIST,493,"Honors Senior Thesis"
2019,Spring,2019-sp,HIST,495,"Honors Research & Writing Sem"
2019,Spring,2019-sp,HIST,497,"History of Historiography"
2019,Spring,2019-sp,HIST,498,"Research and Writing Seminar"
2019,Spring,2019-sp,HIST,499,"Thesis Seminar"
2019,Spring,2019-sp,HIST,502,"Prob in Comparative History"
2019,Spring,2019-sp,HIST,503,"Prob in Comp Women's Hist"
2019,Spring,2019-sp,HIST,504,"Seminar in History of Science"
2019,Spring,2019-sp,HIST,505,"Seminar in History of Medicine"
2019,Spring,2019-sp,HIST,507,"Prob in Latin American Hist"
2019,Spring,2019-sp,HIST,508,"Seminar in Latin American Hist"
2019,Spring,2019-sp,HIST,510,"Problems in African History"
2019,Spring,2019-sp,HIST,511,"Seminar in African History"
2019,Spring,2019-sp,HIST,519,"Colonialism & Postcolonialism"
2019,Spring,2019-sp,HIST,520,"Problems in Chinese History"
2019,Spring,2019-sp,HIST,521,"Seminar in Chinese History"
2019,Spring,2019-sp,HIST,526,"Problems in Japanese History"
2019,Spring,2019-sp,HIST,527,"Seminar in Japanese History"
2019,Spring,2019-sp,HIST,535,"Prob Middle Eastern History"
2019,Spring,2019-sp,HIST,536,"Seminar in Middle Eastern Hist"
2019,Spring,2019-sp,HIST,542,"Problems in Medieval History"
2019,Spring,2019-sp,HIST,543,"Seminar in Medieval History"
2019,Spring,2019-sp,HIST,545,"Seminar in Early Modern Europe"
2019,Spring,2019-sp,HIST,546,"Prob English Hist Since 1688"
2019,Spring,2019-sp,HIST,549,"Sem Eng & Brit Emp Since 1688"
2019,Spring,2019-sp,HIST,550,"Prob Early Mod European Hist"
2019,Spring,2019-sp,HIST,551,"Prob European Hist Since 1789"
2019,Spring,2019-sp,HIST,552,"European Seminar Since 1789"
2019,Spring,2019-sp,HIST,560,"Problems in Russian History"
2019,Spring,2019-sp,HIST,561,"Seminar in Russian History"
2019,Spring,2019-sp,HIST,570,"Prob in American Hist to 1830"
