Year,Term,YearTerm,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2011,Spring,2011-sp,HDFS,305,Middle Childhood,10,26,0,7,3,0,1,1,0,0,0,0,0,0,"Sullivan, Patrick J"
2011,Spring,2011-sp,HDFS,405,Adolescent Development,0,9,17,11,7,2,1,0,0,0,0,0,0,0,"Larson, Reed W"
2011,Spring,2011-sp,HDFS,420,Family Diversity in the U.S.,0,17,0,1,5,0,0,1,0,0,0,0,0,1,"Kang, Hyeyoung"
2011,Spring,2011-sp,HDFS,426,Family Conflict Management,3,8,12,8,4,3,1,0,1,1,0,0,0,0,"Anderson, Barbara R"
2011,Spring,2011-sp,HIST,100,Global History,0,6,7,5,2,1,1,1,1,0,0,0,0,0,"Koslofsky, Craig M"
2011,Spring,2011-sp,HIST,100,Global History,0,15,3,1,0,2,0,0,0,1,0,0,0,0,"Koslofsky, Craig M"
2011,Spring,2011-sp,HIST,100,Global History,1,5,3,7,1,1,1,0,0,0,1,0,1,1,"Koslofsky, Craig M"
2011,Spring,2011-sp,HIST,100,Global History,2,4,5,3,2,0,1,1,0,0,1,0,2,0,"Koslofsky, Craig M"
2011,Spring,2011-sp,HIST,100,Global History,0,2,5,7,3,1,3,1,0,0,0,0,0,0,"Koslofsky, Craig M"
2011,Spring,2011-sp,HIST,100,Global History,0,7,6,8,2,0,0,0,0,0,0,0,0,0,"Koslofsky, Craig M"
2011,Spring,2011-sp,HIST,106,Modern Latin America,0,2,3,5,6,2,4,0,1,0,0,1,0,1,"Jacobsen, Nils P"
2011,Spring,2011-sp,HIST,120,East Asian Civilizations,6,4,5,5,1,0,2,1,0,0,0,0,0,0,"Shao, Dan"
2011,Spring,2011-sp,HIST,120,East Asian Civilizations,8,6,1,2,0,1,0,1,1,0,0,0,2,0,"Shao, Dan"
2011,Spring,2011-sp,HIST,120,East Asian Civilizations,8,4,3,4,2,0,1,0,0,0,0,0,0,0,"Shao, Dan"
2011,Spring,2011-sp,HIST,120,East Asian Civilizations,10,4,1,1,3,1,1,0,0,1,0,0,1,0,"Shao, Dan"
2011,Spring,2011-sp,HIST,120,East Asian Civilizations,9,9,1,1,1,1,0,0,0,0,0,1,0,1,"Shao, Dan"
2011,Spring,2011-sp,HIST,120,East Asian Civilizations,6,2,1,2,2,3,0,2,1,0,0,1,1,0,"Shao, Dan"
2011,Spring,2011-sp,HIST,120,East Asian Civilizations,9,8,2,1,0,1,0,0,1,0,0,0,0,0,"Shao, Dan"
2011,Spring,2011-sp,HIST,141,Western Civ to 1660,1,1,4,3,6,6,0,0,3,0,0,0,0,0,"Crowston, Clare H"
2011,Spring,2011-sp,HIST,141,Western Civ to 1660,0,3,5,4,1,1,0,3,4,0,0,0,1,0,"Crowston, Clare H"
2011,Spring,2011-sp,HIST,142,Western Civ Since 1660,0,2,2,0,11,1,0,1,2,0,1,0,2,0,"Fritzsche, Peter A"
2011,Spring,2011-sp,HIST,142,Western Civ Since 1660,0,3,1,5,7,3,1,1,0,0,0,0,0,0,"Fritzsche, Peter A"
2011,Spring,2011-sp,HIST,142,Western Civ Since 1660,0,6,1,6,6,1,0,1,0,0,0,0,1,0,"Fritzsche, Peter A"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,0,13,7,0,3,1,0,0,0,0,0,0,0,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,5,3,6,3,3,0,0,0,0,0,0,0,1,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,0,4,9,3,5,1,0,0,0,0,0,0,0,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,1,10,4,1,5,1,0,0,0,0,0,0,0,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,3,12,2,3,1,0,1,0,0,0,0,0,0,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,1,3,5,5,5,4,0,1,0,0,0,0,0,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,1,12,1,3,3,1,0,0,0,0,0,0,0,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,0,12,3,3,1,3,0,0,0,0,0,0,1,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,172,US Hist Since 1877,0,8,1,5,6,0,1,0,1,0,0,0,1,0,"Roediger, David R"
2011,Spring,2011-sp,HIST,200,Intro Hist Interpretation,0,8,3,2,4,1,1,1,0,0,0,0,2,0,"Steinberg, Mark D"
2011,Spring,2011-sp,HIST,200,Intro Hist Interpretation,0,10,2,6,3,1,0,0,0,0,0,0,0,0,"Ramsbottom, John D"
2011,Spring,2011-sp,HIST,200,Intro Hist Interpretation,0,8,10,1,1,0,1,0,0,1,0,0,0,0,"Pleck, Elizabeth H"
2011,Spring,2011-sp,HIST,211,History of Southern Africa,6,18,12,7,10,2,0,2,0,0,0,0,0,0,"Barnes, Teresa A"
2011,Spring,2011-sp,HIST,241,History of Ancient Rome,0,37,0,40,32,0,6,2,0,0,1,0,0,0,"Mathisen, Ralph W"
2011,Spring,2011-sp,HIST,251,Warfare Milit Insts & Soc,2,2,1,8,7,4,2,3,0,0,0,0,4,2,"Bui, Long B"
2011,Spring,2011-sp,HIST,252,The Holocaust,0,3,5,4,7,0,1,0,0,0,0,0,1,0,"Fritzsche, Peter A"
2011,Spring,2011-sp,HIST,252,The Holocaust,0,2,7,1,7,3,1,1,1,0,0,0,0,0,"Fritzsche, Peter A"
2011,Spring,2011-sp,HIST,252,The Holocaust,0,4,6,2,7,1,2,0,0,0,0,0,0,1,"Fritzsche, Peter A"
2011,Spring,2011-sp,HIST,255,British Isles to 1688,0,12,7,6,5,2,2,2,0,0,0,1,1,1,"Ramsbottom, John D"
2011,Spring,2011-sp,HIST,259,20thC World from Midcentury,0,17,19,7,1,1,0,0,0,0,0,0,0,0,"Chio, Nathaniel A"
2011,Spring,2011-sp,HIST,260,History of Russia,0,7,16,9,8,3,3,3,1,0,0,0,0,0,"Randolph, John W"
2011,Spring,2011-sp,HIST,264,Technology in Western Society,2,15,40,22,16,6,5,4,1,2,0,0,0,0,"Fouche, Rayvon D"
2011,Spring,2011-sp,HIST,270,United States History to 1815,1,3,6,7,11,3,1,2,0,0,0,0,0,0,"Eisen, Andrew A"
2011,Spring,2011-sp,HIST,272,Twentieth Century America,1,2,4,6,5,6,0,4,0,1,0,0,0,0,"Schneider, Dorothee"
2011,Spring,2011-sp,HIST,272,Twentieth Century America,0,2,1,3,5,4,4,2,1,3,0,0,0,0,"Schneider, Dorothee"
2011,Spring,2011-sp,HIST,281,Constructing Race in America,0,2,3,4,3,4,2,1,3,0,0,0,3,0,"Burgos, Adrian"
2011,Spring,2011-sp,HIST,281,Constructing Race in America,0,3,4,2,4,3,1,3,0,0,0,0,1,0,"Burgos, Adrian"
2011,Spring,2011-sp,HIST,281,Constructing Race in America,0,3,3,6,2,2,0,2,1,0,2,0,1,0,"Burgos, Adrian"
2011,Spring,2011-sp,HIST,281,Constructing Race in America,0,5,5,6,1,2,1,1,0,0,0,0,1,0,"Burgos, Adrian"
2011,Spring,2011-sp,HIST,283,Asian American History,4,10,8,3,9,1,0,1,1,0,2,0,1,0,"Espiritu, Augusto F"
2011,Spring,2011-sp,HIST,286,US Gender History Since 1877,0,14,1,1,0,3,1,0,1,0,1,0,0,0,"Pleck, Elizabeth H"
2011,Spring,2011-sp,HIST,300,Topics in Film and History,3,21,7,0,3,0,0,0,0,0,0,0,0,0,"Fouche, Rayvon D"
2011,Spring,2011-sp,HIST,315,"Discovery, Tourism and Travel",0,3,6,4,4,3,3,1,0,0,0,0,0,0,"Liebersohn, Harry M"
2011,Spring,2011-sp,HIST,352,Europe in the World,0,6,8,3,0,2,4,3,1,0,2,0,0,1,"Prochaska, David"
2011,Spring,2011-sp,HIST,354,Twentieth Century Europe,0,4,3,3,7,6,3,0,1,0,0,0,1,0,"Goldsworthy, Patricia M"
2011,Spring,2011-sp,HIST,367,History of Western Medicine,1,9,12,5,4,3,1,0,0,0,0,0,0,0,"Seidelman, Rhona D"
2011,Spring,2011-sp,HIST,370,US Colonial History,0,9,3,9,7,3,3,3,0,0,0,0,0,0,"Mills, Brandon"
2011,Spring,2011-sp,HIST,375,Soc History Indus Am to 1918,0,4,7,4,4,1,2,7,1,0,0,0,0,0,"Schneider, Dorothee"
2011,Spring,2011-sp,HIST,396,Debating Israel's History,6,1,10,4,1,4,1,0,1,0,1,0,0,0,"Seidelman, Rhona D"
2011,Spring,2011-sp,HIST,406,History of Mexico from 1519,1,2,8,2,1,5,0,1,2,0,0,0,3,0,"Baber, R J"
2011,Spring,2011-sp,HIST,422,Soc-Econ Hist Modern China,0,3,10,8,6,1,3,0,0,0,0,0,1,0,"Fu, Poshek"
2011,Spring,2011-sp,HIST,442,Roman Law and Legal Trad,0,11,0,7,7,0,5,3,0,0,0,0,0,0,"Mathisen, Ralph W"
2011,Spring,2011-sp,HIST,466,The Balkans,0,5,4,4,5,5,2,1,0,0,1,1,1,0,"Todorova, Maria N"
2011,Spring,2011-sp,HIST,472,Immigrant America,0,3,7,5,4,2,0,1,0,0,0,0,0,1,"Schneider, Dorothee"
2011,Spring,2011-sp,HIST,473,Crises of Political Tolerance,0,1,5,5,6,5,3,1,1,0,0,0,1,0,"Leff, Mark H"
2011,Spring,2011-sp,HIST,481,US Intel Cultr Hist from 1859,0,2,9,7,2,2,0,0,1,0,0,0,0,0,"Oberdeck, Kathryn J"
2011,Spring,2011-sp,HORT,100,Introduction to Horticulture,15,63,0,6,27,0,3,9,0,0,2,0,0,1,"Skirvin, Robert M"
2011,Spring,2011-sp,HORT,105,Vegetable Gardening,72,43,22,6,19,6,2,8,4,1,4,0,2,0,"Masiunas, John B"
2011,Spring,2011-sp,HORT,106,Home Horticulture,7,9,7,14,12,15,5,3,4,0,2,2,1,0,"Voigt, Charles E"
2011,Spring,2011-sp,HORT,107,Introduction to Floral Design,0,11,7,3,5,2,0,0,0,0,0,0,0,0,"Noland, Dianne A"
2011,Spring,2011-sp,HORT,107,Introduction to Floral Design,0,9,9,3,6,0,0,0,0,0,0,0,0,0,"Noland, Dianne A"
2011,Spring,2011-sp,HORT,107,Introduction to Floral Design,0,14,6,6,3,0,0,1,0,0,0,0,0,0,"Noland, Dianne A"
2011,Spring,2011-sp,HORT,180,Medicinal Plants and Herbology,5,40,13,18,10,8,2,1,0,0,0,0,1,0,"Briskin, Donald P"
2011,Spring,2011-sp,HORT,205,Local Food Networks,6,10,2,1,2,1,1,0,2,0,2,0,1,0,"Masiunas, John B"
2011,Spring,2011-sp,HORT,302,Woody Landscape Plants II,1,3,0,2,12,11,2,4,1,1,0,3,0,0,"Kling, Gary J"
2011,Spring,2011-sp,HRE,490,Leadership Development,0,18,3,0,0,0,0,0,0,0,0,0,1,0,"Bowermaster, Jon P"
2011,Spring,2011-sp,HRE,530,Organization Development,0,16,7,2,0,0,0,0,0,0,0,0,0,0,"Korte, Russell F"
2011,Spring,2011-sp,HRE,530,Organization Development,0,7,16,3,1,0,0,0,0,0,0,0,0,0,"Flesher, Jeffrey"
2011,Spring,2011-sp,IB,100,Biological Sciences,0,49,0,0,44,0,0,23,0,0,11,0,6,3,"Dole, Robert E"
2011,Spring,2011-sp,IB,101,Biological Sciences,0,21,0,0,7,0,0,5,0,0,1,0,0,0,"Dole, Robert E"
2011,Spring,2011-sp,IB,102,"Plants, People & Environment",6,11,5,10,9,4,3,5,3,1,5,0,2,0,"Morgan, Beth A"
2011,Spring,2011-sp,IB,103,Introduction to Plant Biology,2,5,10,12,18,10,13,12,9,8,3,2,2,3,"Jacobs, Thomas W"
2011,Spring,2011-sp,IB,105,Environmental Biology,0,306,0,0,90,0,0,12,0,0,0,0,1,0,"Suarez, Andrew"
2011,Spring,2011-sp,IB,109,Insects and People,0,21,0,0,36,0,0,17,0,0,4,0,2,0,"Berenbaum, May R"
2011,Spring,2011-sp,IB,150,Organismal & Evolutionary Biol,1,4,4,3,3,2,0,3,0,0,0,0,1,0,"Hickox, Tracey E"
2011,Spring,2011-sp,IB,199,Undergraduate Open Seminar,0,17,8,0,2,0,0,2,0,0,1,0,0,0,"Hickox, Tracey E"
2011,Spring,2011-sp,IB,202,Anatomy and Physiology,0,51,0,28,70,0,19,23,0,1,11,0,3,2,"Jacobs, Thomas W"
2011,Spring,2011-sp,IB,302,Evolution,8,16,15,30,31,26,21,6,7,7,1,0,5,0,"Berlocher, Stewart H"
2011,Spring,2011-sp,IB,335,Systematics of Plants,2,6,0,2,9,0,1,7,0,0,0,0,2,0,"Downie, Stephen R"
2011,Spring,2011-sp,IB,361,Ecology and Human Health,2,23,18,6,4,5,4,0,1,0,1,0,0,0,"Allan, Brian F"
2011,Spring,2011-sp,IB,362,Marine Biology,2,24,2,2,16,5,3,8,1,0,2,0,2,0,"Whitfield, James B"
2011,Spring,2011-sp,IB,363,Plants and Their Uses,0,15,0,0,12,2,1,1,0,0,0,0,0,0,"Seigler, David"
2011,Spring,2011-sp,IB,410,Evolution and Development,1,10,4,1,3,1,1,0,2,0,0,0,0,0,"Sears, Karen"
2011,Spring,2011-sp,IB,451,Conservation Biology,2,13,12,5,7,4,1,1,1,1,0,0,0,0,"Paige, Ken N"
2011,Spring,2011-sp,IB,485,Environmental Toxicology,2,11,7,7,3,1,0,0,0,0,0,0,0,0,"Francis, Bettina M"
2011,Spring,2011-sp,IB,504,Genomic Analysis of Insects,1,6,4,2,6,3,0,0,0,0,0,0,0,0,"Robertson, Hugh M"
2011,Spring,2011-sp,IE,300,Analysis of Data,9,14,21,26,42,10,7,6,6,0,2,2,0,0,"Koksal, Gulser"
2011,Spring,2011-sp,IE,310,Operations Research,0,7,2,3,4,0,0,4,0,0,0,1,0,0,"Chakraborty, Santanu"
2011,Spring,2011-sp,IE,330,Industrial Quality Control,4,7,5,9,5,4,1,0,0,0,0,0,0,0,"Koksal, Gulser"
2011,Spring,2011-sp,IE,360,Facilities Planning and Design,4,10,17,12,12,3,0,1,0,0,0,0,0,0,"Shanbhag, Vinayak V"
2011,Spring,2011-sp,IE,361,Production Planning & Control,4,7,6,6,5,0,3,0,0,0,0,0,0,0,"Shanbhag, Vinayak V"
2011,Spring,2011-sp,IE,413,Simulation,2,8,4,2,3,4,0,3,2,2,2,2,0,1,"Jacobson, Sheldon H"
2011,Spring,2011-sp,IE,431,Quality Engineering,3,5,6,4,3,3,0,0,0,0,0,0,0,0,"Kim, Harrison H"
2011,Spring,2011-sp,IE,524,Optimization in Finance,3,4,6,5,2,3,3,1,0,0,0,0,0,0,"Peng, Jiming"
2011,Spring,2011-sp,IE,525,Numerical Methods in Finance,3,8,3,6,3,3,0,0,0,0,0,0,0,0,"Pang, Jong-Shi"
2011,Spring,2011-sp,IE,526,Stochastic Calculus in Finance,0,11,4,3,6,3,0,1,0,0,0,0,0,0,"Feng, Liming"
2011,Spring,2011-sp,INFO,103,Introduction to Programming,1,11,2,2,2,0,1,1,1,1,1,0,0,1,"Shaffer, Eric G"
2011,Spring,2011-sp,INFO,202,Social Aspects Info Tech,1,33,3,8,7,1,2,0,0,0,1,0,2,1,"Gasser, Leslie G"
2011,Spring,2011-sp,ITAL,101,Elementary Italian I,0,10,0,0,5,0,0,9,0,0,1,0,1,0,"Fiore, Giovanni"
2011,Spring,2011-sp,ITAL,101,Elementary Italian I,0,13,0,0,7,0,0,1,0,0,3,0,0,0,"Quesito, Claudia"
2011,Spring,2011-sp,ITAL,101,Elementary Italian I,0,5,0,0,5,0,0,8,0,0,3,0,0,0,"Quesito, Claudia"
2011,Spring,2011-sp,ITAL,101,Elementary Italian I,0,8,0,0,9,0,0,6,0,0,0,0,0,0,"Quesito, Claudia"
2011,Spring,2011-sp,ITAL,101,Elementary Italian I,0,6,0,0,9,0,0,5,0,0,3,0,1,0,"Fiore, Giovanni"
2011,Spring,2011-sp,ITAL,102,Elementary Italian II,0,10,0,0,6,0,0,7,0,0,0,0,0,0,"Derhemi, Eda"
2011,Spring,2011-sp,ITAL,102,Elementary Italian II,0,8,0,0,9,0,0,3,0,0,0,0,1,0,"Derhemi, Eda"
2011,Spring,2011-sp,ITAL,102,Elementary Italian II,0,7,0,0,11,0,0,4,0,0,0,0,1,0,"Zulato, Alessia"
2011,Spring,2011-sp,ITAL,103,Intermediate Italian I,0,7,0,0,11,0,0,3,0,0,0,0,1,0,"Kunitz, Silvia"
2011,Spring,2011-sp,ITAL,103,Intermediate Italian I,0,11,0,0,8,0,0,3,0,0,1,0,0,0,"Hill, Laura C"
2011,Spring,2011-sp,ITAL,413,Dante,0,5,3,8,3,0,0,0,0,1,1,0,0,0,"Stoppino, Eleonora"
2011,Spring,2011-sp,JOUR,405,History of American Journalism,0,19,0,0,20,0,0,11,0,0,4,0,2,1,"Dolan, Kevin M"
2011,Spring,2011-sp,JOUR,411,Law and Communications,3,7,0,0,12,0,0,9,0,0,2,0,0,0,"Helle, Steven J"
2011,Spring,2011-sp,JOUR,450,Media and Public Opinion,0,4,1,7,3,5,2,0,0,0,0,0,0,0,"Sotirovic, Mirjana"
2011,Spring,2011-sp,KIN,100,Development Activities,12,12,2,0,0,0,0,0,0,0,0,0,1,0,"Hall, Grenita G"
2011,Spring,2011-sp,KIN,100,Development Activities,18,1,1,2,3,1,0,0,0,1,0,0,0,0,"Mattila, Tina A"
2011,Spring,2011-sp,KIN,100,Development Activities,0,24,0,0,1,0,0,0,0,0,0,0,0,0,"Chung, Hae Ryong"
2011,Spring,2011-sp,KIN,100,Development Activities,8,8,5,0,1,0,0,0,0,0,0,0,0,0,"McGrew, Robert W"
2011,Spring,2011-sp,KIN,100,Development Activities,18,1,3,0,0,1,0,0,0,0,0,0,0,0,"McGrew, Robert W"
2011,Spring,2011-sp,KIN,101,Dance Activities,8,7,5,5,0,0,0,0,0,0,0,0,0,1,"Poh, Paula"
2011,Spring,2011-sp,KIN,101,Dance Activities,2,10,11,2,3,0,0,0,0,0,0,0,0,0,"Poh, Paula"
2011,Spring,2011-sp,KIN,102,Individual and Dual Activities,8,13,1,1,0,0,0,0,0,0,0,0,0,1,"Boyer, Douglas D"
2011,Spring,2011-sp,KIN,102,Individual and Dual Activities,10,12,4,0,3,1,0,0,0,1,0,0,0,0,"Weikert, Madeline L"
2011,Spring,2011-sp,KIN,102,Individual and Dual Activities,20,6,1,0,0,1,0,1,0,0,0,0,0,0,"Weikert, Madeline L"
2011,Spring,2011-sp,KIN,102,Individual and Dual Activities,5,13,6,2,2,0,0,0,0,0,0,0,0,0,"Weikert, Madeline L"
2011,Spring,2011-sp,KIN,104,Skating Activities,27,15,2,1,0,0,0,1,0,0,0,0,1,0,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,104,Skating Activities,22,22,1,1,0,0,0,0,0,0,0,0,1,1,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,104,Skating Activities,23,28,2,1,0,0,0,0,0,0,0,0,0,0,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,104,Skating Activities,36,19,0,0,0,1,0,0,0,0,0,0,1,0,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,104,Skating Activities,31,19,1,0,0,0,0,1,0,0,0,0,0,0,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,104,Skating Activities,29,16,1,0,0,0,0,2,0,0,0,0,1,0,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,104,Skating Activities,27,15,2,0,2,0,0,0,1,0,0,0,2,0,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,104,Skating Activities,20,23,3,1,0,0,0,1,0,0,0,0,0,0,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,104,Skating Activities,15,29,2,1,0,0,0,1,0,0,0,0,1,0,"Weber, Melissa B"
2011,Spring,2011-sp,KIN,107,Aquatic Sport Activities,0,22,0,0,2,0,0,0,0,0,0,0,0,0,"Mattila, Tina A"
2011,Spring,2011-sp,KIN,109,Team Sport Activities,0,27,0,0,1,0,0,0,0,0,0,0,0,0,"Kim, Kyung O"
2011,Spring,2011-sp,KIN,109,Team Sport Activities,0,23,0,0,1,0,0,1,0,0,0,0,0,0,"Kim, Kyung O"
2011,Spring,2011-sp,KIN,121,Survey of Sports Medicine,2,41,27,15,16,10,4,5,0,3,1,0,2,0,"Sabin, Matthew J"
2011,Spring,2011-sp,KIN,122,Physical Activity and Health,0,80,21,11,38,8,8,12,2,2,6,1,0,0,"Dlugonski, Deirdre M"
2011,Spring,2011-sp,KIN,125,Intro Kines & Community Health,0,81,0,0,3,0,0,2,0,0,1,0,2,0,"O'Neill, Amy"
2011,Spring,2011-sp,KIN,130,Analysis of Basic Movement,11,52,8,6,1,0,2,0,1,0,0,0,0,0,"Carlton, Mary"
2011,Spring,2011-sp,KIN,131,Movement Skills-Fitness,0,28,0,0,0,0,0,0,0,0,0,0,1,0,"Carlton, Mary"
2011,Spring,2011-sp,KIN,132,Movement Skills-Swimming,0,21,1,0,3,0,0,0,0,0,0,0,0,0,"Dlugonski, Deirdre M"
2011,Spring,2011-sp,KIN,133,Movement Skills-Dance,0,21,4,1,0,1,0,0,0,0,0,0,0,0,"Suh, Yoojin"
2011,Spring,2011-sp,KIN,135,Movement Skills-Field,3,14,2,3,1,0,0,0,0,0,0,0,0,0,"Crull, Gary S"
2011,Spring,2011-sp,KIN,140,Social Sci of Human Movement,0,17,37,37,34,35,9,7,4,2,1,1,1,0,"Drollette, Eric S"
2011,Spring,2011-sp,KIN,142,Contemporary Issues in Sport,9,17,14,5,9,5,1,2,2,0,0,3,6,0,"Vitosky, Caitlin L"
2011,Spring,2011-sp,KIN,150,Bioscience of Human Movement,0,31,0,0,63,0,0,26,0,0,7,0,2,1,"Baynard, Tracy"
2011,Spring,2011-sp,KIN,239,Coaching Strategies,41,55,14,11,1,1,1,0,1,0,0,0,0,0,"Crull, Gary S"
2011,Spring,2011-sp,KIN,240,Soc & Psych of Phys Activity,0,39,30,20,10,6,3,4,2,1,1,0,0,0,"Petruzzello, Steven J"
2011,Spring,2011-sp,KIN,247,Intro to Sport Psychology,0,57,0,0,27,0,0,8,0,0,1,0,0,0,"Olson, Erin A"
2011,Spring,2011-sp,KIN,247,Intro to Sport Psychology,0,41,0,0,31,0,0,12,0,0,5,0,5,0,"Wojcicki, Thomas R"
2011,Spring,2011-sp,KIN,249,Sport & Modern Society,0,32,0,0,26,0,0,6,0,0,0,0,2,1,"Sydnor, Synthia"
2011,Spring,2011-sp,KIN,249,Sport & Modern Society,2,25,20,18,14,4,2,2,1,0,0,1,3,0,"Littlefield, Melissa M"
2011,Spring,2011-sp,KIN,257,"Coordination, Control & Skill",21,38,12,8,6,4,2,2,0,0,0,0,0,0,"Carlton, Mary"
2011,Spring,2011-sp,KIN,262,"Motor Develop, Growth & Form",6,59,27,17,14,1,1,2,0,0,0,0,0,1,"Carlton, Mary"
2011,Spring,2011-sp,KIN,268,Children's Movement,0,48,19,9,4,1,0,1,0,0,0,0,0,0,"O'Connor, Jamie A"
2011,Spring,2011-sp,KIN,352,Bioenergetics of Movement,0,10,0,0,33,0,0,33,0,0,9,0,4,0,"Fernhall, Bo"
2011,Spring,2011-sp,KIN,355,Biomechanics of Human Movement,0,7,20,19,19,6,6,6,7,1,2,0,0,0,"Sosnoff, Jacob J"
2011,Spring,2011-sp,KIN,401,Measure & Eval in Kinesiology,0,13,24,24,12,3,3,2,1,0,0,1,3,0,"Zhu, Weimo"
2011,Spring,2011-sp,KIN,443,Psychophysiology in Ex & Sport,0,46,0,3,1,0,0,1,0,0,0,0,0,0,"Petruzzello, Steven J"
2011,Spring,2011-sp,KIN,444,Physical Activity Epidemiology,0,28,0,0,1,0,0,0,0,0,0,0,0,0,"Motl, Robert W"
2011,Spring,2011-sp,KIN,457,Motor Learning & Control,0,8,10,2,1,0,1,0,0,0,0,0,0,0,"Sosnoff, Jacob J"
2011,Spring,2011-sp,LA,241,Landform Design & Construction,0,2,10,4,6,1,1,2,1,0,1,0,0,0,"Emmerling-Dinov, Carol A"
2011,Spring,2011-sp,LA,281,Design Communications II,0,7,4,3,4,1,2,0,0,1,1,0,0,0,"Fulton, Gale"
2011,Spring,2011-sp,LA,314,History of World Landscapes,0,6,6,8,5,6,3,4,0,0,1,0,1,0,"Harris, Dianne S"
2011,Spring,2011-sp,LA,343,Landscape Construction,0,2,8,9,3,2,3,0,0,0,0,0,0,1,"Urban, James P"
2011,Spring,2011-sp,LAST,170,Introduction to Latin America,5,11,4,3,3,0,0,0,0,0,0,0,0,1,"Sternberg, Carolina A"
2011,Spring,2011-sp,LAST,170,Introduction to Latin America,2,12,5,4,3,2,1,1,0,1,1,0,0,0,"Sternberg, Carolina A"
2011,Spring,2011-sp,LAST,170,Introduction to Latin America,2,10,3,2,3,0,0,0,0,0,0,0,1,1,"Duros, Laura E"
2011,Spring,2011-sp,LAST,170,Introduction to Latin America,0,8,3,3,3,2,1,1,0,0,0,0,1,0,"Duros, Laura E"
2011,Spring,2011-sp,LAST,170,Introduction to Latin America,4,11,3,2,0,2,0,0,0,0,0,0,0,0,"Duros, Laura E"
2011,Spring,2011-sp,LAT,102,Elementary Latin II,0,2,5,3,5,3,2,0,1,1,0,0,1,0,"Norman, Jenny M"
2011,Spring,2011-sp,LAW,301,Introduction to Law,2,37,43,33,25,18,8,5,7,2,0,1,0,1,"Smith, Bruce"
2011,Spring,2011-sp,LAW,602,Property,0,5,8,15,17,4,3,0,0,0,0,0,2,0,"Freyfogle, Eric T"
2011,Spring,2011-sp,LAW,602,Property,0,9,16,16,12,1,0,0,0,0,0,0,0,1,"Hamilton, Daniel W"
2011,Spring,2011-sp,LAW,603,Torts,1,10,2,24,13,6,4,1,0,0,0,0,0,0,"Hurd, Heidi M"
2011,Spring,2011-sp,LAW,603,Torts,3,6,6,13,26,0,0,2,0,0,0,0,0,0,"Hurt, Angela C"
2011,Spring,2011-sp,LAW,606,Constitutional Law I,3,12,5,15,17,2,4,3,0,0,0,0,0,0,"Lash, Kurt T"
2011,Spring,2011-sp,LAW,606,Constitutional Law I,0,11,12,19,12,0,1,0,0,0,0,0,0,0,"Hamilton, Daniel W"
2011,Spring,2011-sp,LAW,606,Constitutional Law I,1,3,9,14,17,8,2,1,1,0,0,0,0,0,"Moore, Michael"
2011,Spring,2011-sp,LAW,606,Constitutional Law I,2,7,5,15,13,9,2,2,0,0,0,0,0,1,"Solum, Lawrence B"
2011,Spring,2011-sp,LAW,607,Civil Procedure,1,1,10,19,23,1,6,0,0,0,0,0,0,0,"Solum, Lawrence B"
2011,Spring,2011-sp,LAW,607,Civil Procedure,0,5,7,23,11,4,3,0,0,0,0,0,1,0,"Winship, Verity"
2011,Spring,2011-sp,LAW,607,Civil Procedure,0,9,5,16,22,3,1,0,0,0,0,0,0,0,"Stancil, Paul J"
2011,Spring,2011-sp,LAW,607,Civil Procedure,0,12,5,6,21,9,0,0,1,0,0,0,0,1,"Thomas, Suja A"
2011,Spring,2011-sp,LAW,618,Natural Resources,0,5,6,13,8,6,2,0,0,0,0,0,0,0,"Freyfogle, Eric T"
2011,Spring,2011-sp,LAW,625,State and Local Government,2,6,3,10,12,3,0,1,0,0,0,0,0,0,"Reynolds, Laura A"
2011,Spring,2011-sp,LAW,631,Secured Transactions,1,7,5,6,9,2,1,0,1,0,0,0,0,1,"Lawless, Robert M"
2011,Spring,2011-sp,LAW,633,Business Associations I,0,4,9,25,16,7,1,1,0,0,0,0,0,1,"Winship, Verity"
2011,Spring,2011-sp,LAW,636,Business Associations II,1,5,15,23,5,1,0,0,0,0,0,0,1,0,"Aviram, Amitai"
2011,Spring,2011-sp,LAW,636,Business Associations II,0,4,9,16,5,0,0,0,0,0,0,0,0,0,"Aviram, Amitai"
