Fall,Term Code,College,Department,Degree,Major Code,Major Name,Concentration Code,Concentration Name,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,Academic Program Code
2006,120068,KL ,793,BS ,43,Agr & Environmental Cmc & Educ ,44,Agricultural Communications ,34,9,25,0,30,0,4,0,0,,,0,0,,,,,34,0,10KL0044BS
2006,120068,KL ,793,BS ,43,Agr & Environmental Cmc & Educ ,45,Environ Educ & Communications ,2,0,2,0,1,0,0,0,0,,,0,1,,,,,2,0,10KL0045BS
2006,120068,KL ,793,BS ,43,Agr & Environmental Cmc & Educ ,46,Agricultural Leadership ,8,2,6,0,7,0,1,0,0,,,0,0,,,,,8,0,10KL0046BS
2006,120068,KL ,793,BS ,43,Agr & Environmental Cmc & Educ ,47,Agricultural Education ,23,8,15,0,23,0,0,0,0,,,0,0,,,,,23,0,10KL0047BS
2006,120068,KL ,793,BS ,48,Human Development & Family St ,50,Family Studies ,80,12,68,0,66,6,3,5,0,,,0,0,,,,,80,0,10KL0050BS
2006,120068,KL ,793,BS ,43,Agr & Environmental Cmc & Educ ,5033,"Agr, Cons, Env Sci Communictn ",31,5,26,0,27,1,1,1,0,,,0,1,,,,,31,0,10KL5033BS
2006,120068,KL ,793,NDEG ,183,Human & Community Development ,  ,  ,1,1,0,0,1,0,0,0,0,,,0,0,,,,,1,0,10KS0183NDEG
2006,120068,KL ,793,MS ,181,Agricultural Education ,  ,  ,3,2,1,0,2,0,0,0,0,,,1,0,,,,,2,1,10KS0181MS
2006,120068,KL ,793,BS ,48,Human Development & Family St ,49,Child and Adolescent Dev ,142,8,134,0,111,5,11,13,0,,,0,2,,,,,138,4,10KL0049BS
2006,120068,KL ,793,MS ,183,Human & Community Development ,  ,  ,7,1,6,0,5,2,0,0,0,,,0,0,,,,,3,4,10KS0183MS
2006,120068,KL ,793,PHD ,183,Human & Community Development ,  ,  ,20,4,16,0,8,1,3,1,0,,,7,0,,,,,4,16,10KS0183PHD
2006,120068,KR ,801,MFA ,261,Dance ,  ,  ,13,2,11,0,11,0,0,0,0,,,2,0,,,,,4,9,10KS0261MFA
2006,120068,KR ,801,BFA ,261,Dance ,  ,  ,56,5,51,0,48,1,1,3,0,,,2,1,,,,,38,18,10KR0261BFA
2006,120068,KL ,802,BS ,30,Crop Sciences ,31,Agroecology ,2,1,1,0,2,0,0,0,0,,,0,0,,,,,2,0,10KL0031BS
2006,120068,KL ,802,BS ,30,Crop Sciences ,32,Plant Protection ,2,2,0,0,2,0,0,0,0,,,0,0,,,,,2,0,10KL0032BS
2006,120068,KL ,802,BS ,30,Crop Sciences ,33,Crops ,17,15,2,0,16,0,0,1,0,,,0,0,,,,,17,0,10KL0033BS
2006,120068,KL ,802,BS ,30,Crop Sciences ,34,Crop Agribusiness ,26,23,3,0,26,0,0,0,0,,,0,0,,,,,26,0,10KL0034BS
2006,120068,KL ,802,BS ,30,Crop Sciences ,36,Biological Sciences ,20,11,9,0,12,2,4,2,0,,,0,0,,,,,20,0,10KL0036BS
2006,120068,KL ,802,BS ,30,Crop Sciences ,35,Plant Biotech & Molecular Bio ,32,20,12,0,26,1,2,2,0,,,1,0,,,,,27,5,10KL0035BS
2006,120068,KL ,802,MS ,30,Crop Sciences ,  ,  ,31,16,15,0,19,2,1,0,0,,,9,0,,,,,17,14,10KS0030MS
2006,120068,KL ,802,PHD ,30,Crop Sciences ,  ,  ,23,16,7,0,10,1,0,1,0,,,11,0,,,,,5,18,10KS0030PHD
2006,120068,KU ,853,NDEG ,385,Law ,  ,  ,1,0,1,0,1,0,0,0,0,,,0,0,,,,,0,1,10KU0385NDEG
2006,120068,KU ,853,JSD ,281,Law ,  ,  ,10,6,4,0,0,0,0,0,0,,,10,0,,,,,0,10,10KS0281JSD
2006,120068,KU ,853,LLM ,281,Law ,  ,  ,26,12,14,0,1,0,0,1,0,,,24,0,,,,,2,24,10KS0281LLM
2006,120068,KU ,853,JD ,385,Law ,  ,  ,631,394,236,1,295,104,36,48,3,,,22,123,,,,,419,212,10KU0385JD
2006,120068,KV ,864,NDEG ,301,Linguistics ,  ,  ,2,2,0,0,1,0,0,1,0,,,0,0,,,,,2,0,10KS0301NDEG
2006,120068,KV ,864,BALAS ,301,Linguistics ,  ,  ,59,27,32,0,40,8,5,3,0,,,1,2,,,,,55,4,10KV0301BALA
2006,120068,KV ,864,MA ,301,Linguistics ,  ,  ,11,2,9,0,5,0,0,1,0,,,5,0,,,,,2,9,10KS0301MA
2006,120068,KV ,864,PHD ,301,Linguistics ,  ,  ,52,18,34,0,15,3,1,1,0,,,32,0,,,,,8,44,10KS0301PHD
2006,120068,KV ,872,NDEG ,341,Geography ,  ,  ,3,3,0,0,3,0,0,0,0,,,0,0,,,,,3,0,10KS0341NDEG
2006,120068,KV ,872,BALAS ,341,Geography ,3884,Human Geography ,1,0,1,0,1,0,0,0,0,,,0,0,,,,,1,0,10KV3884BALA
2006,120068,KV ,872,BALAS ,341,Geography ,3886,Geographic Information Science ,3,3,0,0,2,1,0,0,0,,,0,0,,,,,3,0,10KV3886BALA
2006,120068,KV ,872,MS ,341,Geography ,  ,  ,7,4,3,0,4,0,1,1,0,,,1,0,,,,,4,3,10KS0341MS
2006,120068,KV ,872,MA ,341,Geography ,  ,  ,5,1,4,0,5,0,0,0,0,,,0,0,,,,,0,5,10KS0341MA
2006,120068,KV ,872,BALAS ,341,Geography ,  ,  ,39,29,10,0,27,1,3,6,0,,,1,1,,,,,32,7,10KV0341BALA
2006,120068,KV ,872,PHD ,341,Geography ,  ,  ,25,12,13,0,8,0,1,0,0,,,15,1,,,,,4,21,10KS0341PHD
2006,120068,LC ,873,NDEG ,357,VMS - Veterinary Biosciences ,  ,  ,1,0,1,0,1,0,0,0,0,,,0,0,,,,,1,0,10KS0357NDEG
2006,120068,LC ,873,MS ,357,VMS - Veterinary Biosciences ,  ,  ,6,2,4,0,5,0,0,0,0,,,1,0,,,,,3,3,10KS0357MS
2006,120068,LC ,873,PHD ,357,VMS - Veterinary Biosciences ,  ,  ,11,5,6,0,2,0,0,1,0,,,8,0,,,,,2,9,10KS0357PHD
2006,120068,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,52,Biological Sciences ,4,3,1,0,3,1,0,0,0,,,0,0,,,,,4,0,10KL0052BS
2006,120068,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,53,Social Science ,2,2,0,0,2,0,0,0,0,,,0,0,,,,,2,0,10KL0053BS
2006,120068,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,56,Environmental Soil & Water Sci ,1,0,1,0,1,0,0,0,0,,,0,0,,,,,1,0,10KL0056BS
2006,120068,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,57,Fish and Wildlife Conservation ,80,56,24,0,73,2,0,2,0,,,0,3,,,,,80,0,10KL0057BS
2006,120068,KL ,875,BS ,63,Horticulture ,64,Horticulture Science ,4,4,0,0,3,1,0,0,0,,,0,0,,,,,4,0,10KL0064BS
2006,120068,KL ,875,BS ,63,Horticulture ,66,Urban Forestry ,4,3,1,0,4,0,0,0,0,,,0,0,,,,,4,0,10KL0066BS
2006,120068,KL ,875,NDEG ,190,Natural Res & Env Sciences ,  ,  ,4,2,2,0,4,0,0,0,0,,,0,0,,,,,4,0,10KS0190NDEG
2006,120068,KL ,875,BS ,63,Horticulture ,65,Production and Management ,64,40,24,0,60,0,0,2,0,,,0,2,,,,,63,1,10KL0065BS
2006,120068,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,3870,Forest Science ,14,10,4,0,12,1,0,1,0,,,0,0,,,,,13,1,10KL3870BS
2006,120068,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,3873,Soil and Water Science ,12,6,6,0,11,1,0,0,0,,,0,0,,,,,11,1,10KL3873BS
2006,120068,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,3871,Human Dimensions ,42,12,30,0,37,4,1,0,0,,,0,0,,,,,40,2,10KL3871BS
2006,120068,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,3872,Resource Ecology ,56,32,24,0,47,2,2,2,1,,,0,2,,,,,53,3,10KL3872BS
2006,120068,KL ,875,PHD ,190,Natural Res & Env Sciences ,  ,  ,36,20,16,0,13,4,0,0,0,,,19,0,,,,,12,24,10KS0190PHD
2006,120068,KL ,875,MS ,190,Natural Res & Env Sciences ,  ,  ,59,25,34,0,49,2,0,1,0,,,7,0,,,,,30,29,10KS0190MS
2006,120068,KR ,883,BFA ,162,Theatre ,3978,Costume Design &Constrctn ,2,0,2,0,2,0,0,0,0,,,0,0,,,,,2,0,10KR3978BFA
2006,120068,KR ,883,BFA ,162,Theatre ,3979,Scene Design ,3,2,1,0,2,1,0,0,0,,,0,0,,,,,3,0,10KR3979BFA
2006,120068,KR ,883,BFA ,162,Theatre ,3980,Stage Management ,7,3,4,0,7,0,0,0,0,,,0,0,,,,,7,0,10KR3980BFA
2006,120068,KR ,883,BFA ,162,Theatre ,4082,Costume Design and Technology ,1,0,1,0,1,0,0,0,0,,,0,0,,,,,1,0,10KR4082BFA
2006,120068,KR ,883,BFA ,162,Theatre ,4083,Scenic Technology ,3,3,0,0,3,0,0,0,0,,,0,0,,,,,3,0,10KR4083BFA
2006,120068,KR ,883,BFA ,162,Theatre ,4084,Lighting Design ,3,3,0,0,3,0,0,0,0,,,0,0,,,,,3,0,10KR4084BFA
2006,120068,KR ,883,BFA ,162,Theatre ,4086,Scenic Design ,5,1,4,0,5,0,0,0,0,,,0,0,,,,,5,0,10KR4086BFA
2006,120068,KR ,883,NDEG ,162,Theatre ,  ,  ,1,0,1,0,1,0,0,0,0,,,0,0,,,,,1,0,10KS0162NDEG
2006,120068,KR ,883,BFA ,162,Theatre ,163,Professional Studio in Acting ,22,12,10,0,19,0,1,1,0,,,0,1,,,,,21,1,10KR0163BFA
2006,120068,KR ,883,NONE ,162,Theatre ,4080,Theatre Foundations ,30,17,13,0,25,1,2,2,0,,,0,0,,,,,29,1,10KR4080NONE
2006,120068,KR ,883,MA ,162,Theatre ,  ,  ,4,1,3,0,2,0,0,0,0,,,2,0,,,,,2,2,10KS0162MA
2006,120068,KR ,883,BFA ,162,Theatre ,3985,Theatre Studies ,20,4,16,0,16,1,0,1,0,,,1,1,,,,,17,3,10KR3985BFA
2006,120068,KR ,883,BFA ,162,Theatre ,3994,Theatre Technology & Lighting ,9,6,3,0,9,0,0,0,0,,,0,0,,,,,6,3,10KR3994BFA
2006,120068,KR ,883,BFA ,162,Theatre ,4081,Acting ,21,11,10,0,16,0,3,0,0,,,0,2,,,,,16,5,10KR4081BFA
2006,120068,KR ,883,PHD ,162,Theatre ,  ,  ,12,5,7,0,8,1,0,0,0,,,3,0,,,,,3,9,10KS0162PHD
2006,120068,KR ,883,MFA ,162,Theatre ,272,Acting ,10,6,4,0,7,0,3,0,0,,,0,0,,,,,0,10,10KS0272MFA
2006,120068,KR ,883,MFA ,162,Theatre ,271,Design and Technology ,33,14,19,0,26,0,1,5,0,,,1,0,,,,,3,30,10KS0271MFA
2006,120068,KM ,902,BS ,79,Business Administration ,87,Food and Agribusiness Mgt ,1,1,0,0,0,1,0,0,0,,,0,0,,,,,1,0,10KM0087BS
2006,120068,KM ,902,BS ,79,Business Administration ,82,Production ,2,1,1,0,2,0,0,0,0,,,0,0,,,,,1,1,10KM0082BS
2006,120068,KM ,902,BS ,79,Business Administration ,84,Industrial Distribution Mgt ,20,17,3,0,13,4,1,1,0,,,1,0,,,,,17,3,10KM0084BS
2006,120068,KM ,902,BS ,79,Business Administration ,81,Organizational Administration ,76,32,44,0,57,10,5,2,0,,,2,0,,,,,70,6,10KM0081BS
2006,120068,KM ,902,BS ,79,Business Administration ,83,Management Science ,28,21,7,0,16,5,3,1,0,,,3,0,,,,,22,6,10KM0083BS
2006,120068,KM ,902,BS ,79,Business Administration ,86,Entrepreneurship ,91,70,21,0,57,10,12,5,0,,,5,2,,,,,81,10,10KM0086BS
2006,120068,KM ,902,BS ,79,Business Administration ,85,Management Info Systems ,59,42,17,0,38,6,6,3,0,,,5,1,,,,,47,12,10KM0085BS
2006,120068,KM ,902,BS ,79,Business Administration ,80,Marketing ,369,125,244,0,250,44,23,29,2,,,19,2,,,,,325,44,10KM0080BS
2006,120068,KM ,902,MS ,79,Business Administration ,4063,Technology Mangement ,52,44,8,0,4,1,1,0,0,,,41,5,,,,,6,46,10KS4063MS
2006,120068,KM ,902,PHD ,79,Business Administration ,  ,  ,56,29,27,0,15,3,0,1,0,,,37,0,,,,,5,51,10KS0079PHD
2006,120068,KP ,917,MS ,133,Mechanical Engineering ,4018,BS/MS Mechanical Engineering ,11,9,2,0,10,1,0,0,0,,,0,0,,,,,11,0,10KS4018MS
2006,120068,KP ,917,BS ,118,Engineering Mechanics ,  ,  ,2,2,0,0,1,0,0,1,0,,,0,0,,,,,1,1,10KP0118BS
2006,120068,KP ,917,BS ,127,Industrial Engineering ,  ,  ,1,1,0,0,0,0,0,0,0,,,1,0,,,,,0,1,10KP0127BS
2006,120068,KP ,917,BS ,133,Mechanical Engineering ,4018,BS/MS Mechanical Engineering ,5,5,0,0,3,2,0,0,0,,,0,0,,,,,4,1,10KP4018BS
2006,120068,KP ,917,PHD ,127,Industrial Engineering ,  ,  ,2,2,0,0,0,0,0,0,0,,,2,0,,,,,0,2,10KS0127PHD
2006,120068,KP ,917,MS ,242,Theoretical & Applied Mechans ,  ,  ,7,6,1,0,6,0,0,0,0,,,1,0,,,,,2,5,10KS0242MS
2006,120068,KP ,917,PHD ,242,Theoretical & Applied Mechans ,  ,  ,52,44,8,0,13,0,0,1,0,,,38,0,,,,,6,46,10KS0242PHD
2006,120068,KP ,917,MS ,133,Mechanical Engineering ,  ,  ,90,79,11,0,55,4,1,1,2,,,26,1,,,,,29,61,10KS0133MS
2006,120068,KP ,917,BS ,133,Mechanical Engineering ,  ,  ,838,742,94,2,619,109,20,40,1,,,32,17,,,,,729,109,10KP0133BS
2006,120068,KP ,917,PHD ,133,Mechanical Engineering ,  ,  ,135,117,18,0,23,6,2,5,0,,,99,0,,,,,14,121,10KS0133PHD
2006,120068,KP ,919,NDEG ,130,Materials Science & Engr ,  ,  ,1,1,0,0,1,0,0,0,0,,,0,0,,,,,1,0,10KS0130NDEG
2006,120068,KP ,919,MS ,130,Materials Science & Engr ,  ,  ,10,7,3,0,5,1,0,0,0,,,4,0,,,,,3,7,10KS0130MS
2006,120068,KP ,919,BS ,130,Materials Science & Engr ,  ,  ,230,174,56,0,160,41,3,6,1,,,13,6,,,,,178,52,10KP0130BS
2006,120068,KP ,919,PHD ,130,Materials Science & Engr ,  ,  ,162,118,44,0,49,19,1,2,0,,,90,1,,,,,18,144,10KS0130PHD
2006,120068,KV ,927,BA ,296,Teaching of German ,  ,  ,4,1,3,0,4,0,0,0,0,,,0,0,,,,,4,0,10KV0296BA
2006,120068,KV ,927,BALAS ,412,Germanic Lang & Lit ,3887,German and Commercial Studies ,5,5,0,0,4,0,1,0,0,,,0,0,,,,,5,0,10KV3887BALA
2006,120068,KV ,927,BALAS ,412,Germanic Lang & Lit ,3889,Language Studies ,1,0,1,0,0,0,0,0,0,,,0,1,,,,,1,0,10KV3889BALA
2006,120068,KV ,927,BALAS ,412,Germanic Lang & Lit ,3890,Modern German Studies ,3,2,1,0,3,0,0,0,0,,,0,0,,,,,3,0,10KV3890BALA
2006,120068,KV ,927,NDEG ,303,German ,  ,  ,1,1,0,0,0,0,0,0,0,,,1,0,,,,,0,1,10KS0303NDEG
2006,120068,KV ,927,BALAS ,412,Germanic Lang & Lit ,  ,  ,23,12,11,0,22,0,0,0,0,,,0,1,,,,,22,1,10KV0412BALA
2006,120068,KV ,927,MA ,303,German ,  ,  ,11,2,9,0,11,0,0,0,0,,,0,0,,,,,2,9,10KS0303MA
2006,120068,KV ,927,PHD ,303,German ,  ,  ,11,5,6,0,7,0,0,0,0,,,4,0,,,,,1,10,10KS0303PHD
2006,120068,KP ,933,PHD ,1200,Electrical & Computer Engr ,  ,  ,50,42,8,0,5,4,0,3,0,,,37,1,,,,,3,47,10KS1200PHD
2006,120068,KP ,933,MS ,1200,Electrical & Computer Engr ,  ,  ,113,93,20,0,39,20,1,2,0,,,48,3,,,,,23,90,10KS1200MS
2006,120068,KP ,933,MS ,115,Electrical Engineering ,  ,  ,165,141,24,0,74,35,3,3,0,,,48,2,,,,,47,118,10KS0115MS
2006,120068,KP ,933,BS ,109,Computer Engineering ,  ,  ,477,439,36,2,273,100,27,25,0,,,46,6,,,,,348,129,10KP0109BS
2006,120068,KP ,933,PHD ,115,Electrical Engineering ,  ,  ,232,193,39,0,55,27,1,3,0,,,145,1,,,,,32,200,10KS0115PHD
2006,120068,KP ,933,BS ,115,Electrical Engineering ,  ,  ,798,711,87,0,326,263,18,28,0,,,149,14,,,,,487,311,10KP0115BS
2006,120068,KT ,934,NDEG ,67,Nondegree ,  ,  ,2,0,2,0,0,0,0,0,0,,,1,1,,,,,1,1,10KT0067NDEG
2006,120068,KT ,934,NONE ,390,General Curriculum ,  ,  ,156,45,111,0,131,10,3,6,1,,,1,4,,,,,146,10,10KT0390NONE
2006,120068,KM ,938,MBA ,9875,Business Administration (MBA) ,3924,Executive Program ,94,77,16,1,49,4,5,4,1,,,1,30,,,,,86,8,10KS3924MBA2
2006,120068,KV ,948,MS ,322,Microbiology ,  ,  ,2,0,2,0,1,1,0,0,0,,,0,0,,,,,2,0,10KS0322MS
2006,120068,KV ,948,NDEG ,322,Microbiology ,  ,  ,1,0,1,0,1,0,0,0,0,,,0,0,,,,,1,0,10KS0322NDEG
2006,120068,KV ,948,PHD ,322,Microbiology ,  ,  ,72,32,40,0,33,3,1,6,0,,,29,0,,,,,10,62,10KS0322PHD
2006,120068,KM ,952,BS ,74,Economics ,  ,  ,7,6,1,0,5,1,0,0,0,,,1,0,,,,,6,1,10KM0074BS
2006,120068,KM ,952,NDEG ,67,Nondegree ,  ,  ,32,19,13,0,0,0,0,0,0,,,32,0,,,,,0,32,10KM0067NDEG
2006,120068,KM ,952,NONE ,70,Curric Unassigned ,  ,  ,754,453,300,1,475,86,47,76,4,,,51,15,,,,,644,110,10KM0070NONE
2006,120068,KV ,958,BALAS ,411,Russian Lang & Literature ,  ,  ,6,2,4,0,6,0,0,0,0,,,0,0,,,,,6,0,10KV0411BALA
2006,120068,KV ,958,MA ,302,Slavic Languages & Literature ,  ,  ,3,2,1,0,1,1,0,0,0,,,1,0,,,,,0,3,10KS0302MA
2006,120068,KV ,958,PHD ,302,Slavic Languages & Literature ,  ,  ,5,2,3,0,1,0,0,0,0,,,4,0,,,,,0,5,10KS0302PHD
2006,120068,KY ,963,MSPH ,348,Community Health ,  ,  ,1,0,1,0,0,0,1,0,0,,,0,0,,,,,1,0,10KS0348MSPH
2006,120068,KY ,963,MS ,349,Community Health ,  ,  ,7,0,7,0,3,3,1,0,0,,,0,0,,,,,7,0,10KS0349MS
2006,120068,KY ,963,MS ,350,Rehabilitation ,  ,  ,4,1,3,0,3,0,0,0,0,,,1,0,,,,,3,1,10KS0350MS
2006,120068,KY ,963,BS ,349,Community Health ,474,Health Planning & Admin ,2,1,1,0,2,0,0,0,0,,,0,0,,,,,1,1,10KY0474BS
2006,120068,KY ,963,PHD ,348,Community Health ,  ,  ,4,1,3,0,4,0,0,0,0,,,0,0,,,,,2,2,10KS0348PHD
2006,120068,KY ,963,PHD ,349,Community Health ,  ,  ,9,5,4,0,3,2,2,0,0,,,1,1,,,,,2,7,10KS0349PHD
2006,120068,KL ,971,MS ,191,Nutritional Sciences ,  ,  ,26,4,22,0,17,4,1,2,0,,,2,0,,,,,16,10,10KS0191MS
2006,120068,KL ,971,PHD ,191,Nutritional Sciences ,  ,  ,35,11,24,0,18,2,2,2,0,,,11,0,,,,,12,23,10KS0191PHD
2006,120068,KP ,973,MS ,139,Nuclear Engineering ,  ,  ,14,10,4,0,10,3,0,0,0,,,1,0,,,,,10,4,10KS0139MS
2006,120068,KP ,973,BS ,139,Nuclear Engineering ,  ,  ,99,88,11,0,76,12,2,7,1,,,0,1,,,,,85,14,10KP0139BS
2006,120068,KP ,973,PHD ,139,Nuclear Engineering ,  ,  ,49,41,8,0,12,0,1,2,0,,,34,0,,,,,8,41,10KS0139PHD
2006,120068,KV ,985,BALAS ,304,French ,  ,  ,1,1,0,0,1,0,0,0,0,,,0,0,,,,,1,0,10KV8037BALA
2006,120068,KV ,985,BA ,295,Teaching of French ,  ,  ,5,2,3,0,3,0,0,1,0,,,1,0,,,,,4,1,10KV0295BA
2006,120068,KV ,985,BALAS ,304,French ,3875,French Commercial Studies ,6,2,4,0,4,0,2,0,0,,,0,0,,,,,5,1,10KV3875BALA
2006,120068,KV ,985,BALAS ,304,French ,3876,French Studies ,6,1,5,0,5,0,0,0,0,,,0,1,,,,,5,1,10KV3876BALA
2006,120068,KV ,985,NDEG ,304,French ,  ,  ,5,3,2,0,1,0,0,0,0,,,4,0,,,,,1,4,10KS0304NDEG
2006,120068,KV ,985,BALAS ,304,French ,  ,  ,63,11,52,0,45,5,5,5,0,,,0,3,,,,,59,4,10KV0304BALA
2006,120068,KV ,985,MA ,304,French ,  ,  ,14,4,10,0,13,0,0,0,0,,,0,1,,,,,6,8,10KS0304MA
2006,120068,KV ,985,PHD ,304,French ,  ,  ,16,5,11,0,10,0,0,0,0,,,6,0,,,,,5,11,10KS0304PHD
2006,120068,LP ,992,CAS ,370,Library & Information Science ,  ,  ,7,2,5,0,7,0,0,0,0,,,0,0,,,,,7,0,10KS0370CAS
2006,120068,LP ,992,CAS ,370,Library & Information Science ,  ,  ,1,0,1,0,1,0,0,0,0,,,0,0,,,,,1,0,10KS0370CASU
2006,120068,LP ,992,MS ,370,Library & Information Science ,  ,  ,5,0,5,0,2,1,0,0,0,,,0,2,,,,,5,0,10KS0370MSU
2006,120068,LP ,992,MS ,370,Library & Information Science ,372,Library & Info Sci - MS/F ,2,0,2,0,2,0,0,0,0,,,0,0,,,,,2,0,10KS0372MS
2006,120068,LP ,992,MS ,370,Library & Information Science ,376,Library & Info Sci - Media ,15,2,13,0,13,0,1,1,0,,,0,0,,,,,14,1,10KS0376MS
2006,120068,LP ,992,PHD ,370,Library & Information Science ,  ,  ,50,18,32,0,21,7,2,1,0,,,18,1,,,,,13,37,10KS0370PHD
2006,120068,LP ,992,MS ,370,Library & Information Science ,  ,  ,186,50,136,0,141,8,6,3,0,,,19,9,,,,,141,45,10KS0370MS
2005,120058,KP ,210,BS ,118,Engineering Mechanics ,  ,  ,78,63,15,0,69,3,1,2,0,,,1,2,,,,,73,5,10KP0118BS
2005,120058,KP ,210,MS ,242,Theoretical & Applied Mechans ,  ,  ,9,7,2,0,8,0,0,0,0,,,1,0,,,,,3,6,10KS0242MS
2005,120058,KP ,210,PHD ,242,Theoretical & Applied Mechans ,  ,  ,58,51,7,0,15,2,0,0,0,,,41,0,,,,,7,51,10KS0242PHD
2005,120058,KP ,227,BS ,102,Agricultural Engineering ,  ,  ,58,50,8,0,50,2,2,3,0,,,0,1,,,,,56,2,10KP0102BS
2005,120058,KP ,227,MS ,102,Agricultural Engineering ,  ,  ,12,9,3,0,10,0,0,0,0,,,2,0,,,,,8,4,10KS0102MS
2005,120058,KP ,227,PHD ,102,Agricultural Engineering ,  ,  ,23,18,5,0,1,2,0,1,0,,,19,0,,,,,2,21,10KS0102PHD
2005,120058,KP ,227,NDEG ,67,Nondegree ,  ,  ,83,65,18,0,9,2,1,0,0,,,71,0,,,,,11,72,10KP0067NDEG
2005,120058,KM ,230,MBA ,9875,Business Administration (MBA) ,  ,  ,182,127,55,0,51,14,8,3,1,,,97,8,,,,,65,117,10KS9875MBA
2005,120058,KT ,238,BS ,382,Media Studies ,  ,  ,122,34,88,0,89,7,10,10,0,,,4,2,,,,,114,8,10KT0382BS
2005,120058,KT ,238,PHD ,279,Communications ,  ,  ,51,22,29,0,22,3,3,5,0,,,18,0,,,,,10,41,10KS0279PHD
2005,120058,KV ,241,MA ,340,Anthropology ,  ,  ,2,0,2,0,2,0,0,0,0,,,0,0,,,,,2,0,10KS0340MA
2005,120058,KV ,241,BALAS ,340,Anthropology ,  ,  ,1,0,1,0,0,0,1,0,0,,,0,0,,,,,1,0,10KV8037BALA
2005,120058,KV ,241,BALAS ,340,Anthropology ,  ,  ,143,49,94,0,107,6,6,18,2,,,1,3,,,,,138,5,10KV0340BALA
2005,120058,KV ,241,PHD ,340,Anthropology ,  ,  ,61,23,38,0,26,1,2,11,0,,,21,0,,,,,6,55,10KS0340PHD
2005,120058,KP ,244,NDEG ,240,Physics ,  ,  ,1,1,0,0,1,0,0,0,0,,,0,0,,,,,1,0,10KS0240NDEG
2005,120058,KP ,244,MS ,240,Physics ,  ,  ,2,2,0,0,1,0,0,0,0,,,1,0,,,,,1,1,10KS0240MS
2005,120058,KP ,244,BS ,121,Engineering Physics ,  ,  ,101,87,14,0,83,9,1,3,0,,,3,2,,,,,82,19,10KP0121BS
2005,120058,KP ,244,PHD ,240,Physics ,  ,  ,293,255,38,0,145,16,2,4,0,,,122,4,,,,,25,268,10KS0240PHD
2005,120058,KP ,251,NDEG ,106,Civil Engineering ,  ,  ,1,0,1,0,0,0,0,0,0,,,1,0,,,,,0,1,10KS0106NDEG
2005,120058,KP ,251,MS ,232,Environ Science in Civil Engr ,  ,  ,5,2,3,0,3,1,0,0,0,,,1,0,,,,,2,3,10KS0232MS
2005,120058,KP ,251,PHD ,232,Environ Science in Civil Engr ,  ,  ,9,7,2,0,0,0,0,0,0,,,9,0,,,,,0,9,10KS0232PHD
2005,120058,KP ,251,MS ,231,Environ Engr in Civil Engr ,  ,  ,30,14,16,0,13,2,2,1,0,,,12,0,,,,,8,22,10KS0231MS
2005,120058,KP ,251,PHD ,231,Environ Engr in Civil Engr ,  ,  ,31,19,12,0,10,1,0,0,0,,,20,0,,,,,3,28,10KS0231PHD
2005,120058,KP ,251,BS ,106,Civil Engineering ,  ,  ,493,393,100,0,380,51,5,28,2,,,13,14,,,,,446,47,10KP0106BS
2005,120058,KP ,251,MS ,106,Civil Engineering ,  ,  ,151,120,31,0,85,8,4,8,1,,,44,1,,,,,55,96,10KS0106MS
2005,120058,KP ,251,PHD ,106,Civil Engineering ,  ,  ,150,128,22,0,20,6,1,1,0,,,122,0,,,,,7,143,10KS0106PHD
2005,120058,KV ,253,MS ,334,Atmospheric Sciences ,  ,  ,19,11,8,0,16,0,0,1,0,,,2,0,,,,,9,10,10KS0334MS
2005,120058,KV ,253,PHD ,334,Atmospheric Sciences ,  ,  ,18,15,3,0,3,1,0,0,0,,,14,0,,,,,1,17,10KS0334PHD
2005,120058,KV ,257,BALAS ,439,Mathematics ,  ,  ,1,0,1,0,0,0,0,1,0,,,0,0,,,,,1,0,10KV0439BALA
2005,120058,KV ,257,BSLAS ,439,Mathematics ,3894,Operations Research ,1,1,0,0,1,0,0,0,0,,,0,0,,,,,1,0,10KV3894BSLA
2005,120058,KV ,257,BSLAS ,439,Mathematics ,3895,Applied Mathematics ,4,4,0,0,2,1,0,1,0,,,0,0,,,,,4,0,10KV3895BSLA
2005,120058,KV ,257,BSLAS ,439,Mathematics ,3896,Graduate Preparation ,5,4,1,0,4,0,0,0,0,,,1,0,,,,,5,0,10KV3896BSLA
2005,120058,KV ,257,BSLAS ,1438,Math & Computer Science ,  ,  ,3,3,0,0,1,0,0,0,0,,,1,1,,,,,3,0,10KV8037BSLA
2005,120058,KV ,257,MS ,290,Teaching of Mathematics ,  ,  ,2,1,1,0,1,0,0,0,0,,,0,1,,,,,1,1,10KS0290MS
