CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
45291,CEE,440,Fate Cleanup Environ Pollutant,ONL,ONL,120251,"Espinosa Marzal, Rosa M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31717,CEE,449,Environmental Engineering Lab,AB1,LCD,120251,"Pavizhakattumad, Ganesh S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77233,CEE,449,Environmental Engineering Lab,AB2,LCD,120251,"Pavizhakattumad, Ganesh S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75247,CEE,450,Surface Hydrology,ZJ1,LCD,120251,"Sivapalan, Murugesu",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31727,CEE,452,Hydraulic Analysis and Design,C,LCD,120251,"Schmidt, Arthur R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70861,CEE,452,Hydraulic Analysis and Design,ONC,ONL,120251,"Schmidt, Arthur R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69614,CEE,452,Hydraulic Analysis and Design,ONL,ONL,120251,"Schmidt, Arthur R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31728,CEE,453,Urban Hydrology and Hydraulics,TW,LCD,120251,"Schmidt, Arthur R",,,,,7,15,1,2,0,0,0,0,0,0,0,0,0,0,3.93
74991,CEE,459,Ecohydraulics,EH,LCD,120251,"Tinoco Lopez, Rafael Omar",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77320,CEE,459,Ecohydraulics,ONC,ONL,120251,"Tinoco Lopez, Rafael Omar",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75356,CEE,459,Ecohydraulics,ONL,ONL,120251,"Tinoco Lopez, Rafael Omar",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31703,CEE,460,Steel Structures I,LM,LCD,120251,"Lombardo, Franklin T",,,,,6,5,3,3,2,1,0,3,1,0,0,0,1,0,3.25
73256,CEE,460,Steel Structures I,ONC,ONL,120251,"Lombardo, Franklin T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31704,CEE,461,Reinforced Concrete I,NP,LCD,120251,"Henschen, Jacob D",,,,,4,10,9,3,6,2,2,1,2,0,0,1,1,0,3.24
73258,CEE,461,Reinforced Concrete I,ONC,ONL,120251,"Henschen, Jacob D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77401,CEE,461,Reinforced Concrete I,ONL,ONL,120251,"Henschen, Jacob D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62828,CEE,461,Reinforced Concrete I,ZJ1,LCD,120251,"Lange, David A",,,,,0,2,4,5,8,10,4,3,1,0,0,0,0,0,2.89
62000,CEE,462,Steel Structures II,3,LCD,120251,"Fahnestock, Larry A",,,,,3,29,6,3,3,2,0,0,0,0,1,0,0,0,3.73
68031,CEE,462,Steel Structures II,ONC,ONL,120251,"Fahnestock, Larry A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62439,CEE,462,Steel Structures II,ONL,ONL,120251,"Fahnestock, Larry A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31731,CEE,465,Design of Structural Systems,TW3,LCD,120251,"LaFave, James M",,,,,2,4,8,7,7,3,0,0,0,0,0,0,0,0,3.41
77232,CEE,467,Masonry Structures,ONL,ONL,120251,"Sychterz, Ann C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44553,CEE,467,Masonry Structures,RS3,LCD,120251,"Sychterz, Ann C",,,,,7,11,2,2,0,1,0,0,0,0,0,0,1,0,3.69
31732,CEE,468,Prestressed Concrete,LM3,LCD,120251,"Gurfinkel, German",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75196,CEE,468,Prestressed Concrete,ONL,ONL,120251,"Gurfinkel, German",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68033,CEE,470,Structural Analysis,ONC,ONL,120251,"Zhang, Xiaojia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60847,CEE,470,Structural Analysis,ONL,ONL,120251,"Zhang, Xiaojia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31729,CEE,470,Structural Analysis,RS,LCD,120251,"Zhang, Xiaojia",,,,,7,5,4,7,5,4,4,3,3,0,1,0,0,0,3.09
31736,CEE,483,Soil Mechanics and Behavior,AL1,LEC,120251,"Mesri, Gholamreza",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73261,CEE,483,Soil Mechanics and Behavior,OL1,OLC,120251,"Mesri, Gholamreza",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31737,CEE,484,Applied Soil Mechanics,F,LCD,120251,"Olson, Scott M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74941,CEE,484,Applied Soil Mechanics,ONC,ONL,120251,"Olson, Scott M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65757,CEE,484,Applied Soil Mechanics,ONL,ONL,120251,"Olson, Scott M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73039,CEE,490,Computer Methods,3,LCD,120251,"Yan, Jinhui",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31740,CEE,491,Decision and Risk Analysis,D3,LCD,120251,"Gardoni, Paolo",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57668,CEE,491,Decision and Risk Analysis,ONL,ONL,120251,"Gardoni, Paolo",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50877,CEE,498,Machine Learning in CEE,MLC,LCD,120251,"Meidani, Hadi",,,,,16,7,3,2,0,0,0,0,0,1,0,0,0,0,3.83
59147,CEE,498,Machine Learning in CEE,MLO,ONL,120251,"Meidani, Hadi",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49381,CEE,498,Machine Learning in CEE,MOC,ONL,120251,"Meidani, Hadi",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40626,CEE,498,Modeling Plants Gene-Ecosystem,MP3,LCD,120251,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70794,CEE,498,Modeling Plants Gene-Ecosystem,MPC,ONL,120251,"Matthews, Megan L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41466,CEE,498,Traffic Flow Analysis,TF,LCD,120251,"Ouyang, Yanfeng",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59423,CEE,498,Traffic Flow Analysis,TFC,ONL,120251,"Ouyang, Yanfeng",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75248,CEE,498,Transportation Infrastructure,ZJU,LCD,120251,"Tutumluer, Erol",,,,,5,5,1,4,5,4,3,2,1,0,0,0,0,0,3.18
53026,CEE,502,Advanced Cement Chemistry,B,LCD,120251,"Garg, Nishant",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73346,CEE,502,Advanced Cement Chemistry,ONL,ONL,120251,"Garg, Nishant",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31744,CEE,506,Pavement Design II,B,LCD,120251,"Roesler, Jeffery R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59242,CEE,506,Pavement Design II,ONL,ONL,120251,"Roesler, Jeffery R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52666,CEE,509,Transportation Soils,NP,LCD,120251,"Tutumluer, Erol",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65558,CEE,509,Transportation Soils,ONL,ONL,120251,"Tutumluer, Erol",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31746,CEE,538,Water Quality Control Proc II,C,LCD,120251,"Mei, Ran",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77385,CEE,538,Water Quality Control Proc II,ONC,ONL,120251,"Mei, Ran",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65760,CEE,538,Water Quality Control Proc II,ONL,ONL,120251,"Mei, Ran",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53125,CEE,552,River Basin Management,LM,LCD,120251,"Cai, Ximing",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73265,CEE,552,River Basin Management,ONL,ONL,120251,"Cai, Ximing",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69344,CEE,562,Highway Bridge Design,BA,LCD,120251,"Andrawes, Bassem O",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69345,CEE,562,Highway Bridge Design,ONL,ONL,120251,"Andrawes, Bassem O",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31749,CEE,570,Finite Element Methods,D,LCD,120251,"Duarte, Carlos A",,,,,0,11,8,11,10,3,2,2,1,1,0,0,2,0,3.13
60854,CEE,570,Finite Element Methods,ONL,ONL,120251,"Duarte, Carlos A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46693,CEE,572,Earthquake Engineering,NP,LCD,120251,"Elbanna, Ahmed",,,,,5,44,0,1,0,0,0,0,0,0,0,0,0,0,3.99
77562,CEE,572,Earthquake Engineering,ONC,ONL,120251,"Elbanna, Ahmed",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57670,CEE,572,Earthquake Engineering,ONL,ONL,120251,"Elbanna, Ahmed",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51043,CEE,573,Structural Dynamics II,A,LCD,120251,"Spencer, B F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57012,CEE,577,Computational Inelasticity,F,LCD,120251,"Masud, Arif",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74737,CEE,577,Computational Inelasticity,ONL,ONL,120251,"Masud, Arif",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48288,CEE,589,Computational Geomechanics,LM,LCD,120251,"Hashash, Youssef M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57733,CEE,589,Computational Geomechanics,ONL,ONL,120251,"Hashash, Youssef M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61987,CEE,592,Sustainable Urban Systems,D,LCD,120251,"Zhao, Lei",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69551,CEE,592,Sustainable Urban Systems,ONC,ONL,120251,"Zhao, Lei",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62641,CEE,592,Sustainable Urban Systems,ONL,ONL,120251,"Zhao, Lei",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45020,CEE,598,Computational Fracture Mech,CFM,LCD,120251,"Lopez-Pamies, Oscar",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50392,CEE,598,Computational Fracture Mech,CFO,ONL,120251,"Lopez-Pamies, Oscar",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39737,CEE,598,Construction Robotics,CR,LCD,120251,"Jebelli, Houtan",,,,,29,2,0,1,0,0,0,0,0,0,0,0,0,0,3.98
58138,CEE,598,Construction Robotics,CRC,ONL,120251,"Jebelli, Houtan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44458,CEE,598,Construction Robotics,CRO,ONL,120251,"Jebelli, Houtan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31761,CEE,598,Electric Traction,ET,LCD,120251,"Edwards, John R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57673,CEE,598,Electric Traction,ETO,ONL,120251,"Edwards, John R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31759,CEE,598,Physics-Informed Machine Learn,PIM,LCD,120251,"Tartakovsky, Alexandre M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46695,CEE,598,Design of Tall Buildings,TB,LCD,120251,"Pawlikowski, James J",,,,,11,7,14,3,1,1,0,0,0,0,0,0,0,0,3.76
50278,CEE,598,Design of Tall Buildings,TBC,ONL,120251,"Pawlikowski, James J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50283,CEE,598,Design of Tall Buildings,TBO,ONL,120251,"Pawlikowski, James J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49101,CHBE,101,Hidden World of Engineering,WSH,LEC,120251,"Hammack, William S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60171,CHBE,221,Principles of CHE,A,LEC,120251,"Rogers, Simon",,,,,6,7,0,9,0,3,7,5,5,0,0,0,1,0,2.9
32027,CHBE,321,Thermodynamics,AL1,LEC,120251,"Mironenko, Alexander",,,,,3,5,5,2,18,5,4,14,2,2,2,0,1,1,2.69
75379,CHBE,411,Probability and Statistics,A,LEC,120251,"Kraft, Mary L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60295,CHBE,421,Momentum and Heat Transfer,AL1,LEC,120251,"Guironnet, Damien S",,,,,1,11,7,2,15,13,7,13,5,0,3,0,3,0,2.67
32032,CHBE,422,Mass Transfer Operations,AL1,LEC,120251,"Schoetz, Theresa",,,,,7,19,10,11,16,9,5,8,12,0,4,0,3,0,2.89
32041,CHBE,424,Chemical Reaction Engineering,A,LEC,120251,"Yang, Hong",,,,,3,17,10,20,10,14,14,7,2,0,0,0,1,0,3.07
32037,CHBE,430,Unit Operations Laboratory,AL1,LEC,120251,"Monye, Uzoma",,,,,4,18,15,4,3,0,0,0,0,0,0,0,0,0,3.76
61790,CHBE,440,Process Control and Dynamics,A,LEC,120251,"Floess, Joachim",,,,,4,10,2,1,11,3,0,3,0,0,1,0,0,0,3.28
68621,CHBE,455,Polymer Synthesis,ASK,LEC,120251,"Kuenstler, Alexa S",,,,,0,23,29,8,5,0,1,0,0,0,0,1,0,0,3.63
59699,CHBE,475,Tissue Engineering,BAH,LEC,120251,"Harley, Brendan A",,,,,0,28,25,6,6,3,0,2,0,0,0,0,0,0,3.62
75559,CHBE,481,Chemical Process Safety,CPS,LEC,120251,"Floess, Joachim",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68623,CHBE,494,"Adv Sep for Energy, Sus. & Env",XS,LEC,120251,"Su, Xiao",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74134,CHBE,513,Advanced Transport Phenomena,C,ONL,120251,"Higdon, Jonathan J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32132,CHBE,523,Heat and Mass Transfer,A,LEC,120251,"Kong, Hyun Joon",,,,,4,14,11,5,3,0,0,0,0,0,0,0,0,0,3.73
48397,CHBE,523,Heat and Mass Transfer,B,LEC,120251,"Kong, Hyun Joon",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61909,CHBE,571,Bioinformatics,A1,LCD,120251,"Zhao, Sihai D",,,,,17,10,2,1,7,2,0,0,0,0,0,0,0,0,3.72
68622,CHBE,594,Polymer Synthesis and Ind Apps,ASK,LEC,120251,"Kuenstler, Alexa S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50327,CHBE,594,MNG II Bus Value & Skills Appl,B,LEC,120251,"Morris, James M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66636,CHBE,594,Tissue Engineering,BAH,LEC,120251,"Harley, Brendan A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50328,CHBE,594,MNG II Bus Value & Skills Appl,C,ONL,120251,"Morris, James M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41431,CHBE,594,"Adv Sep for Energy, Sus. & Env",XS,LEC,120251,"Su, Xiao",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59958,CHEM,101,Introductory Chemistry,AL1,LEC,120251,"McCarren, Elise M",,,,,4,20,9,26,17,16,17,17,9,3,7,3,12,2,2.57
32172,CHEM,102,General Chemistry I,AL1,LEC,120251,"Gunasekera, Mutha Merenna",,,,,10,26,20,25,38,26,35,36,21,16,10,2,1,2,2.65
46568,CHEM,102,General Chemistry I,BL1,LEC,120251,"Gunasekera, Mutha Merenna",,,,,9,22,25,32,45,33,41,43,15,7,12,3,7,1,2.64
47915,CHEM,102,General Chemistry I,CL1,LEC,120251,"Hummel, Thomas J",,,,,5,20,12,26,49,40,45,54,24,10,4,4,2,1,2.57
32179,CHEM,102,General Chemistry I,DL1,LEC,120251,"Hummel, Thomas J",,,,,6,15,14,23,38,21,38,38,18,11,16,9,5,2,2.43
39081,CHEM,102,General Chemistry I,EL1,LEC,120251,"Huang, Tina H",,,,,3,8,5,9,4,11,8,3,3,4,0,0,0,0,2.91
45290,CHEM,102,General Chemistry I,OL1,OLC,120251,"Marville, Kelly",,,,,3,2,1,0,2,0,2,4,2,6,4,2,3,4,1.9
68533,CHEM,103,General Chemistry Lab I,LEC,LEC,120251,"Leveritt, John M",,,,,251,324,174,127,101,56,24,33,15,10,10,2,19,5,3.48
32231,CHEM,104,General Chemistry II,AL1,LEC,120251,"Andino Martinez, Jose G",,,,,18,26,30,16,29,30,17,17,39,8,18,20,6,6,2.51
32261,CHEM,104,General Chemistry II,BL1,LEC,120251,"Ray, Christian R",,,,,21,52,28,34,42,28,20,44,21,7,14,9,1,1,2.83
32305,CHEM,104,General Chemistry II,CL1,LEC,120251,"Ray, Christian R",,,,,17,50,29,35,43,31,14,36,35,8,7,5,1,6,2.85
32309,CHEM,104,General Chemistry II,DL1,LEC,120251,"Andino Martinez, Jose G",,,,,26,36,45,26,40,34,13,20,41,11,13,5,4,4,2.8
68534,CHEM,105,General Chemistry Lab II,LEC,LEC,120251,"Marville, Kelly",,,,,571,407,145,82,58,32,14,15,6,3,4,0,8,2,3.76
39201,CHEM,108,"Chemistry, Everyday Phenomena",AL,ONL,120251,"Leveritt, John M",,,,,123,22,7,1,4,1,1,0,1,0,0,0,5,0,3.8
69594,CHEM,199,Undergraduate Open Seminar,DG2,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64045,CHEM,199,Undergraduate Open Seminar,DGS,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55609,CHEM,199,Undergraduate Open Seminar,F,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41974,CHEM,199,Undergraduate Open Seminar,K,DIS,120251,"Gunasekera, Mutha Merenna",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32559,CHEM,199,Undergraduate Open Seminar,M,DIS,120251,"McCarren, Elise M",,,,,154,139,18,6,3,0,0,2,2,0,1,0,6,3,3.85
67693,CHEM,199,Undergraduate Open Seminar,M1,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67694,CHEM,199,Undergraduate Open Seminar,M2,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67695,CHEM,199,Undergraduate Open Seminar,M3,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67696,CHEM,199,Undergraduate Open Seminar,M4,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67698,CHEM,199,Undergraduate Open Seminar,M5,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67699,CHEM,199,Undergraduate Open Seminar,M6,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67700,CHEM,199,Undergraduate Open Seminar,M7,DIS,120251,"McCarren, Elise M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32457,CHEM,204,Accelerated Chemistry II,AL1,LEC,120251,"Decoste, Donald J",,,,,1,23,12,12,15,13,17,17,7,8,7,9,9,1,2.46
32545,CHEM,205,Accelerated Chemistry Lab II,AL1,LEC,120251,"Huang, Tina H",,,,,25,44,21,13,2,1,1,0,0,0,0,0,2,0,3.74
32549,CHEM,205,Accelerated Chemistry Lab II,BL1,LEC,120251,"Huang, Tina H",,,,,0,8,16,7,3,1,2,0,0,0,0,0,0,0,3.52
53070,CHEM,232,Elementary Organic Chemistry I,AL1,LEC,120251,"Axelson, Jordan C",,,,,14,30,30,20,36,23,23,26,13,10,11,10,21,4,2.55
63826,CHEM,232,Elementary Organic Chemistry I,AL2,LEC,120251,"Axelson, Jordan C",,,,,19,41,29,33,52,33,23,19,24,12,11,7,13,3,2.73
39183,CHEM,232,Elementary Organic Chemistry I,CL1,ONL,120251,"Formigao Gameir, Armanda",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55787,CHEM,232,Elementary Organic Chemistry I,EL1,ONL,120251,"Formigao Gameir, Armanda",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32573,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120251,"Formigao Gameir, Armanda",,,,,249,30,9,2,0,1,0,0,0,0,0,0,2,0,3.95
32576,CHEM,233,Elementary Organic Chem Lab I,AL2,LEC,120251,"Formigao Gameir, Armanda",,,,,224,23,7,4,1,0,0,0,0,0,0,0,2,1,3.95
32600,CHEM,236,Fundamental Organic Chem I,AL1,LEC,120251,"White, M C",,,,,3,5,4,9,12,8,5,10,0,0,1,0,4,1,2.73
32612,CHEM,237,Structure and Synthesis,AL1,LEC,120251,"Hergenrother, Paul",,,,,2,8,2,4,14,4,5,12,2,0,2,0,0,0,2.81
32624,CHEM,312,Inorganic Chemistry,A,LEC,120251,"Manesis, Anastasia C",,,,,12,15,6,6,8,5,2,6,2,0,2,1,3,0,3.09
32638,CHEM,315,Instrumental Chem Systems Lab,AL1,LEC,120251,"Han, Hee Sun",,,,,3,12,12,13,7,3,1,4,1,0,0,0,0,1,3.36
60621,CHEM,332,Elementary Organic Chem II,AL1,LEC,120251,"Pillai, Smitha",,,,,46,54,26,8,9,8,8,3,1,0,0,0,0,0,3.66
